Installment,Region,Channel,Platform,GameType,ReserveType,ReleaseYear,ReleaseMonth,RelativeWeek,Version,FinalPrice,ReservesLevel
RPG 3,CAN,Retail,XBOX,NonCasual,PreOrder,2009,11,19,1,22.06234054,490
RPG 3,CAN,Retail,XBOX,NonCasual,PreOrder,2009,11,21,1,22.06234054,471
RPG 3,CAN,Retail,XBOX,NonCasual,PreOrder,2009,11,22,1,22.06234054,17
RPG 3,CAN,Retail,XBOX,NonCasual,PreOrder,2009,11,23,1,22.06234054,88
RPG 3,CAN,Retail,XBOX,NonCasual,PreOrder,2009,11,25,1,22.06234054,10
RPG 3,CAN,Retail,XBOX,NonCasual,PreOrder,2009,11,26,1,22.06234054,21
RPG 3,CAN,Retail,XBOX,NonCasual,PreOrder,2009,11,28,1,22.06234054,19
RPG 3,CAN,Retail,XBOX,NonCasual,PreOrder,2009,11,29,1,22.06234054,24
RPG 3,CAN,Retail,XBOX,NonCasual,PreOrder,2009,11,31,1,22.06234054,178
RPG 3,CAN,Retail,XBOX,NonCasual,PreOrder,2009,11,32,1,22.06234054,4
RPG 3,CAN,Retail,XBOX,NonCasual,PreOrder,2009,11,33,1,22.06234054,130
RPG 3,CAN,Retail,XBOX,NonCasual,PreOrder,2009,11,34,1,22.06234054,3
RPG 3,CAN,Retail,XBOX,NonCasual,PreOrder,2009,11,35,1,22.06234054,6
RPG 3,CAN,Retail,XBOX,NonCasual,PreOrder,2009,11,36,1,22.06234054,37
RPG 3,MEX,Digital,Nintendo,NonCasual,PrePurchase,2009,11,1,1,48.96785736,33
RPG 3,MEX,Digital,PC,NonCasual,PrePurchase,2009,10,2,1,48.96785736,46
RPG 3,MEX,Digital,PC,NonCasual,PrePurchase,2009,10,3,1,48.96785736,12
RPG 3,MEX,Digital,PC,NonCasual,PrePurchase,2009,11,1,1,48.96785736,46
RPG 3,MEX,Digital,PC,NonCasual,PrePurchase,2009,11,2,1,48.96785736,21
RPG 3,MEX,Digital,PS,NonCasual,PrePurchase,2009,10,0,1,39.19048992,98
RPG 3,MEX,Digital,PS,NonCasual,PrePurchase,2009,10,1,1,39.19048992,98
RPG 3,MEX,Digital,PS,NonCasual,PrePurchase,2009,10,2,1,39.19048992,15
RPG 3,MEX,Digital,PS,NonCasual,PrePurchase,2009,11,0,1,39.19048992,33
RPG 3,MEX,Digital,XBOX,NonCasual,PrePurchase,2009,10,3,1,22.06234054,24
RPG 3,MEX,Digital,XBOX,NonCasual,PrePurchase,2009,10,4,1,22.06234054,21
RPG 3,MEX,Digital,XBOX,NonCasual,PrePurchase,2009,11,0,1,22.06234054,46
RPG 3,MEX,Digital,XBOX,NonCasual,PrePurchase,2009,11,2,1,22.06234054,9
RPG 3,MEX,Retail,Nintendo,NonCasual,PreOrder,2009,10,0,1,48.96785736,1595
RPG 3,MEX,Retail,Nintendo,NonCasual,PreOrder,2009,10,1,1,48.96785736,2576
RPG 3,MEX,Retail,PC,NonCasual,PreOrder,2009,10,0,1,48.96785736,3498
RPG 3,MEX,Retail,PC,NonCasual,PreOrder,2009,10,1,1,48.96785736,5979
RPG 3,MEX,Retail,PS,NonCasual,PreOrder,2009,10,0,1,39.19048992,14379
RPG 3,MEX,Retail,PS,NonCasual,PreOrder,2009,10,1,1,39.19048992,8078
RPG 3,MEX,Retail,XBOX,NonCasual,PreOrder,2009,10,0,1,22.06234054,659
RPG 3,MEX,Retail,XBOX,NonCasual,PreOrder,2009,10,1,1,22.06234054,3498
RPG 3,ROSA,Digital,Nintendo,NonCasual,PrePurchase,2009,11,1,1,48.96785736,208
RPG 3,ROSA,Digital,Nintendo,NonCasual,PrePurchase,2009,11,2,1,48.96785736,89
RPG 3,ROSA,Digital,PC,NonCasual,PrePurchase,2009,11,1,1,48.96785736,211
RPG 3,ROSA,Digital,PC,NonCasual,PrePurchase,2009,11,2,1,48.96785736,98
RPG 3,ROSA,Digital,PS,NonCasual,PrePurchase,2009,11,0,1,39.19048992,419
RPG 3,USA,Digital,Nintendo,NonCasual,PrePurchase,2009,10,0,1,48.96785736,821
RPG 3,USA,Digital,Nintendo,NonCasual,PrePurchase,2009,11,2,1,48.96785736,2186
RPG 3,USA,Digital,PC,NonCasual,PrePurchase,2009,10,2,1,48.96785736,2251
RPG 3,USA,Digital,PC,NonCasual,PrePurchase,2009,10,3,1,48.96785736,297
RPG 3,USA,Digital,PC,NonCasual,PrePurchase,2009,11,1,1,48.96785736,5575
RPG 3,USA,Digital,PC,NonCasual,PrePurchase,2009,11,2,1,48.96785736,2581
RPG 3,USA,Digital,PS,NonCasual,PrePurchase,2009,10,0,1,39.19048992,3827
RPG 3,USA,Digital,PS,NonCasual,PrePurchase,2009,10,1,1,39.19048992,3827
RPG 3,USA,Digital,PS,NonCasual,PrePurchase,2009,10,2,1,39.19048992,474
RPG 3,USA,Digital,PS,NonCasual,PrePurchase,2009,11,0,1,39.19048992,10871
RPG 3,USA,Digital,XBOX,NonCasual,PrePurchase,2009,10,1,1,22.06234054,821
RPG 3,USA,Digital,XBOX,NonCasual,PrePurchase,2009,10,3,1,22.06234054,1392
RPG 3,USA,Digital,XBOX,NonCasual,PrePurchase,2009,10,4,1,22.06234054,822
RPG 3,USA,Digital,XBOX,NonCasual,PrePurchase,2009,11,1,1,22.06234054,5297
RPG 3,USA,Retail,Nintendo,NonCasual,PreOrder,2009,10,3,1,48.96785736,701028
RPG 3,USA,Retail,Nintendo,NonCasual,PreOrder,2009,10,4,1,48.96785736,44558
RPG 3,USA,Retail,Nintendo,NonCasual,PreOrder,2009,10,6,1,48.96785736,44433
RPG 3,USA,Retail,Nintendo,NonCasual,PreOrder,2009,10,12,1,48.96785736,2648
RPG 3,USA,Retail,Nintendo,NonCasual,PreOrder,2009,10,13,1,48.96785736,1783
RPG 3,USA,Retail,Nintendo,NonCasual,PreOrder,2009,10,15,1,48.96785736,20279
RPG 3,USA,Retail,Nintendo,NonCasual,PreOrder,2009,10,19,1,48.96785736,478526
RPG 3,USA,Retail,Nintendo,NonCasual,PreOrder,2009,10,34,1,48.96785736,153530
RPG 3,USA,Retail,Nintendo,NonCasual,PreOrder,2009,11,3,1,48.96785736,8513
RPG 3,USA,Retail,Nintendo,NonCasual,PreOrder,2009,11,4,1,48.96785736,293
RPG 3,USA,Retail,Nintendo,NonCasual,PreOrder,2009,11,10,1,48.96785736,573
RPG 3,USA,Retail,Nintendo,NonCasual,PreOrder,2009,11,12,1,48.96785736,487
RPG 3,USA,Retail,Nintendo,NonCasual,PreOrder,2009,11,14,1,48.96785736,1075
RPG 3,USA,Retail,Nintendo,NonCasual,PreOrder,2009,11,20,1,48.96785736,5744
RPG 3,USA,Retail,Nintendo,NonCasual,PreOrder,2009,11,21,1,48.96785736,377
RPG 3,USA,Retail,Nintendo,NonCasual,PreOrder,2009,11,40,1,48.96785736,2
RPG 3,USA,Retail,PC,NonCasual,PreOrder,2009,10,1,1,48.96785736,50174
RPG 3,USA,Retail,PC,NonCasual,PreOrder,2009,10,3,1,48.96785736,412743
RPG 3,USA,Retail,PC,NonCasual,PreOrder,2009,10,7,1,48.96785736,6206
RPG 3,USA,Retail,PC,NonCasual,PreOrder,2009,10,9,1,48.96785736,3013
RPG 3,USA,Retail,PC,NonCasual,PreOrder,2009,10,10,1,48.96785736,320362
RPG 3,USA,Retail,PC,NonCasual,PreOrder,2009,10,11,1,48.96785736,30009
RPG 3,USA,Retail,PC,NonCasual,PreOrder,2009,10,12,1,48.96785736,546003
RPG 3,USA,Retail,PC,NonCasual,PreOrder,2009,10,13,1,48.96785736,299266
RPG 3,USA,Retail,PC,NonCasual,PreOrder,2009,10,14,1,48.96785736,2048
RPG 3,USA,Retail,PC,NonCasual,PreOrder,2009,10,17,1,48.96785736,277585
RPG 3,USA,Retail,PC,NonCasual,PreOrder,2009,10,18,1,48.96785736,273482
RPG 3,USA,Retail,PC,NonCasual,PreOrder,2009,10,24,1,48.96785736,6174
RPG 3,USA,Retail,PC,NonCasual,PreOrder,2009,10,25,1,48.96785736,398833
RPG 3,USA,Retail,PC,NonCasual,PreOrder,2009,10,27,1,48.96785736,6779
RPG 3,USA,Retail,PC,NonCasual,PreOrder,2009,10,31,1,48.96785736,465662
RPG 3,USA,Retail,PC,NonCasual,PreOrder,2009,10,33,1,48.96785736,3951
RPG 3,USA,Retail,PC,NonCasual,PreOrder,2009,11,2,1,48.96785736,395
RPG 3,USA,Retail,PC,NonCasual,PreOrder,2009,11,4,1,48.96785736,3836
RPG 3,USA,Retail,PC,NonCasual,PreOrder,2009,11,6,1,48.96785736,7281
RPG 3,USA,Retail,PC,NonCasual,PreOrder,2009,11,7,1,48.96785736,7637
RPG 3,USA,Retail,PC,NonCasual,PreOrder,2009,11,9,1,48.96785736,2055
RPG 3,USA,Retail,PC,NonCasual,PreOrder,2009,11,12,1,48.96785736,5976
RPG 3,USA,Retail,PC,NonCasual,PreOrder,2009,11,16,1,48.96785736,591
RPG 3,USA,Retail,PC,NonCasual,PreOrder,2009,11,22,1,48.96785736,5108
RPG 3,USA,Retail,PC,NonCasual,PreOrder,2009,11,23,1,48.96785736,19
RPG 3,USA,Retail,PC,NonCasual,PreOrder,2009,11,32,1,48.96785736,184
RPG 3,USA,Retail,PC,NonCasual,PreOrder,2009,11,37,1,48.96785736,1870
RPG 3,USA,Retail,PS,NonCasual,PreOrder,2009,10,0,1,39.19048992,1368060
RPG 3,USA,Retail,PS,NonCasual,PreOrder,2009,10,1,1,39.19048992,845133
RPG 3,USA,Retail,PS,NonCasual,PreOrder,2009,10,2,1,39.19048992,95165
RPG 3,USA,Retail,PS,NonCasual,PreOrder,2009,10,3,1,39.19048992,41198
RPG 3,USA,Retail,PS,NonCasual,PreOrder,2009,10,4,1,39.19048992,1096443
RPG 3,USA,Retail,PS,NonCasual,PreOrder,2009,10,5,1,39.19048992,1041168
RPG 3,USA,Retail,PS,NonCasual,PreOrder,2009,10,6,1,39.19048992,39840
RPG 3,USA,Retail,PS,NonCasual,PreOrder,2009,10,7,1,39.19048992,971355
RPG 3,USA,Retail,PS,NonCasual,PreOrder,2009,10,8,1,39.19048992,998515
RPG 3,USA,Retail,PS,NonCasual,PreOrder,2009,10,9,1,39.19048992,963124
RPG 3,USA,Retail,PS,NonCasual,PreOrder,2009,10,10,1,39.19048992,595683
RPG 3,USA,Retail,PS,NonCasual,PreOrder,2009,10,11,1,39.19048992,22516
RPG 3,USA,Retail,PS,NonCasual,PreOrder,2009,10,12,1,39.19048992,18343
RPG 3,USA,Retail,PS,NonCasual,PreOrder,2009,10,13,1,39.19048992,45757
RPG 3,USA,Retail,PS,NonCasual,PreOrder,2009,10,14,1,39.19048992,540308
RPG 3,USA,Retail,PS,NonCasual,PreOrder,2009,10,15,1,39.19048992,818323
RPG 3,USA,Retail,PS,NonCasual,PreOrder,2009,10,16,1,39.19048992,517344
RPG 3,USA,Retail,PS,NonCasual,PreOrder,2009,10,17,1,39.19048992,13938
RPG 3,USA,Retail,PS,NonCasual,PreOrder,2009,10,19,1,39.19048992,267105
RPG 3,USA,Retail,PS,NonCasual,PreOrder,2009,10,20,1,39.19048992,204
RPG 3,USA,Retail,PS,NonCasual,PreOrder,2009,10,21,1,39.19048992,263479
RPG 3,USA,Retail,PS,NonCasual,PreOrder,2009,10,22,1,39.19048992,438958
RPG 3,USA,Retail,PS,NonCasual,PreOrder,2009,10,23,1,39.19048992,239362
RPG 3,USA,Retail,PS,NonCasual,PreOrder,2009,10,24,1,39.19048992,235346
RPG 3,USA,Retail,PS,NonCasual,PreOrder,2009,10,25,1,39.19048992,6008
RPG 3,USA,Retail,PS,NonCasual,PreOrder,2009,10,26,1,39.19048992,617744
RPG 3,USA,Retail,PS,NonCasual,PreOrder,2009,10,27,1,39.19048992,594641
RPG 3,USA,Retail,PS,NonCasual,PreOrder,2009,10,28,1,39.19048992,206811
RPG 3,USA,Retail,PS,NonCasual,PreOrder,2009,10,29,1,39.19048992,548214
RPG 3,USA,Retail,PS,NonCasual,PreOrder,2009,10,30,1,39.19048992,514278
RPG 3,USA,Retail,PS,NonCasual,PreOrder,2009,10,32,1,39.19048992,148020
RPG 3,USA,Retail,PS,NonCasual,PreOrder,2009,10,33,1,39.19048992,121451
RPG 3,USA,Retail,PS,NonCasual,PreOrder,2009,10,34,1,39.19048992,77926
RPG 3,USA,Retail,PS,NonCasual,PreOrder,2009,10,35,1,39.19048992,231
RPG 3,USA,Retail,PS,NonCasual,PreOrder,2009,11,0,1,39.19048992,15736
RPG 3,USA,Retail,PS,NonCasual,PreOrder,2009,11,1,1,39.19048992,4729
RPG 3,USA,Retail,PS,NonCasual,PreOrder,2009,11,2,1,39.19048992,14760
RPG 3,USA,Retail,PS,NonCasual,PreOrder,2009,11,5,1,39.19048992,12476
RPG 3,USA,Retail,PS,NonCasual,PreOrder,2009,11,6,1,39.19048992,3509
RPG 3,USA,Retail,PS,NonCasual,PreOrder,2009,11,7,1,39.19048992,3155
RPG 3,USA,Retail,PS,NonCasual,PreOrder,2009,11,8,1,39.19048992,9678
RPG 3,USA,Retail,PS,NonCasual,PreOrder,2009,11,9,1,39.19048992,6343
RPG 3,USA,Retail,PS,NonCasual,PreOrder,2009,11,10,1,39.19048992,873
RPG 3,USA,Retail,PS,NonCasual,PreOrder,2009,11,11,1,39.19048992,68
RPG 3,USA,Retail,PS,NonCasual,PreOrder,2009,11,12,1,39.19048992,714
RPG 3,USA,Retail,PS,NonCasual,PreOrder,2009,11,13,1,39.19048992,5776
RPG 3,USA,Retail,PS,NonCasual,PreOrder,2009,11,15,1,39.19048992,53
RPG 3,USA,Retail,PS,NonCasual,PreOrder,2009,11,17,1,39.19048992,6300
RPG 3,USA,Retail,PS,NonCasual,PreOrder,2009,11,18,1,39.19048992,6124
RPG 3,USA,Retail,PS,NonCasual,PreOrder,2009,11,19,1,39.19048992,516
RPG 3,USA,Retail,PS,NonCasual,PreOrder,2009,11,20,1,39.19048992,46
RPG 3,USA,Retail,PS,NonCasual,PreOrder,2009,11,21,1,39.19048992,4924
RPG 3,USA,Retail,PS,NonCasual,PreOrder,2009,11,23,1,39.19048992,5081
RPG 3,USA,Retail,PS,NonCasual,PreOrder,2009,11,24,1,39.19048992,4723
RPG 3,USA,Retail,PS,NonCasual,PreOrder,2009,11,25,1,39.19048992,4244
RPG 3,USA,Retail,PS,NonCasual,PreOrder,2009,11,26,1,39.19048992,4362
RPG 3,USA,Retail,PS,NonCasual,PreOrder,2009,11,27,1,39.19048992,4261
RPG 3,USA,Retail,PS,NonCasual,PreOrder,2009,11,28,1,39.19048992,3852
RPG 3,USA,Retail,PS,NonCasual,PreOrder,2009,11,29,1,39.19048992,4014
RPG 3,USA,Retail,PS,NonCasual,PreOrder,2009,11,30,1,39.19048992,3890
RPG 3,USA,Retail,PS,NonCasual,PreOrder,2009,11,31,1,39.19048992,197
RPG 3,USA,Retail,PS,NonCasual,PreOrder,2009,11,32,1,39.19048992,3414
RPG 3,USA,Retail,PS,NonCasual,PreOrder,2009,11,33,1,39.19048992,3241
RPG 3,USA,Retail,PS,NonCasual,PreOrder,2009,11,34,1,39.19048992,160
RPG 3,USA,Retail,PS,NonCasual,PreOrder,2009,11,35,1,39.19048992,2928
RPG 3,USA,Retail,PS,NonCasual,PreOrder,2009,11,36,1,39.19048992,2575
RPG 3,USA,Retail,PS,NonCasual,PreOrder,2009,11,38,1,39.19048992,22
RPG 3,USA,Retail,PS,NonCasual,PreOrder,2009,11,39,1,39.19048992,4
RPG 3,USA,Retail,XBOX,NonCasual,PreOrder,2009,10,0,1,22.06234054,50174
RPG 3,USA,Retail,XBOX,NonCasual,PreOrder,2009,10,1,1,22.06234054,522927
RPG 3,USA,Retail,XBOX,NonCasual,PreOrder,2009,10,2,1,22.06234054,1185462
RPG 3,USA,Retail,XBOX,NonCasual,PreOrder,2009,10,3,1,22.06234054,48970
RPG 3,USA,Retail,XBOX,NonCasual,PreOrder,2009,10,5,1,22.06234054,47665
RPG 3,USA,Retail,XBOX,NonCasual,PreOrder,2009,10,6,1,22.06234054,962647
RPG 3,USA,Retail,XBOX,NonCasual,PreOrder,2009,10,7,1,22.06234054,46595
RPG 3,USA,Retail,XBOX,NonCasual,PreOrder,2009,10,9,1,22.06234054,7113
RPG 3,USA,Retail,XBOX,NonCasual,PreOrder,2009,10,10,1,22.06234054,32187
RPG 3,USA,Retail,XBOX,NonCasual,PreOrder,2009,10,11,1,22.06234054,874284
RPG 3,USA,Retail,XBOX,NonCasual,PreOrder,2009,10,12,1,22.06234054,336371
RPG 3,USA,Retail,XBOX,NonCasual,PreOrder,2009,10,13,1,22.06234054,536097
RPG 3,USA,Retail,XBOX,NonCasual,PreOrder,2009,10,14,1,22.06234054,318280
RPG 3,USA,Retail,XBOX,NonCasual,PreOrder,2009,10,16,1,22.06234054,296896
RPG 3,USA,Retail,XBOX,NonCasual,PreOrder,2009,10,17,1,22.06234054,496086
RPG 3,USA,Retail,XBOX,NonCasual,PreOrder,2009,10,18,1,22.06234054,490876
RPG 3,USA,Retail,XBOX,NonCasual,PreOrder,2009,10,20,1,22.06234054,721129
RPG 3,USA,Retail,XBOX,NonCasual,PreOrder,2009,10,21,1,22.06234054,446569
RPG 3,USA,Retail,XBOX,NonCasual,PreOrder,2009,10,22,1,22.06234054,246974
RPG 3,USA,Retail,XBOX,NonCasual,PreOrder,2009,10,23,1,22.06234054,429820
RPG 3,USA,Retail,XBOX,NonCasual,PreOrder,2009,10,24,1,22.06234054,412115
RPG 3,USA,Retail,XBOX,NonCasual,PreOrder,2009,10,25,1,22.06234054,227931
RPG 3,USA,Retail,XBOX,NonCasual,PreOrder,2009,10,28,1,22.06234054,370248
RPG 3,USA,Retail,XBOX,NonCasual,PreOrder,2009,10,31,1,22.06234054,4833
RPG 3,USA,Retail,XBOX,NonCasual,PreOrder,2009,10,32,1,22.06234054,275498
RPG 3,USA,Retail,XBOX,NonCasual,PreOrder,2009,10,33,1,22.06234054,226548
RPG 3,USA,Retail,XBOX,NonCasual,PreOrder,2009,10,35,1,22.06234054,268
RPG 3,USA,Retail,XBOX,NonCasual,PreOrder,2009,10,36,1,22.06234054,118
RPG 3,USA,Retail,XBOX,NonCasual,PreOrder,2009,10,37,1,22.06234054,81
RPG 3,USA,Retail,XBOX,NonCasual,PreOrder,2009,11,1,1,22.06234054,11007
RPG 3,USA,Retail,XBOX,NonCasual,PreOrder,2009,11,3,1,22.06234054,5849
RPG 3,USA,Retail,XBOX,NonCasual,PreOrder,2009,11,4,1,22.06234054,9439
RPG 3,USA,Retail,XBOX,NonCasual,PreOrder,2009,11,6,1,22.06234054,843
RPG 3,USA,Retail,XBOX,NonCasual,PreOrder,2009,11,8,1,22.06234054,197
RPG 3,USA,Retail,XBOX,NonCasual,PreOrder,2009,11,9,1,22.06234054,613
RPG 3,USA,Retail,XBOX,NonCasual,PreOrder,2009,11,10,1,22.06234054,6217
RPG 3,USA,Retail,XBOX,NonCasual,PreOrder,2009,11,11,1,22.06234054,7365
RPG 3,USA,Retail,XBOX,NonCasual,PreOrder,2009,11,13,1,22.06234054,1154
RPG 3,USA,Retail,XBOX,NonCasual,PreOrder,2009,11,14,1,22.06234054,5671
RPG 3,USA,Retail,XBOX,NonCasual,PreOrder,2009,11,15,1,22.06234054,6557
RPG 3,USA,Retail,XBOX,NonCasual,PreOrder,2009,11,16,1,22.06234054,5854
RPG 3,USA,Retail,XBOX,NonCasual,PreOrder,2009,11,19,1,22.06234054,5436
RPG 3,USA,Retail,XBOX,NonCasual,PreOrder,2009,11,21,1,22.06234054,340
RPG 3,USA,Retail,XBOX,NonCasual,PreOrder,2009,11,22,1,22.06234054,328
RPG 3,USA,Retail,XBOX,NonCasual,PreOrder,2009,11,25,1,22.06234054,244
RPG 3,USA,Retail,XBOX,NonCasual,PreOrder,2009,11,28,1,22.06234054,219
RPG 3,USA,Retail,XBOX,NonCasual,PreOrder,2009,11,31,1,22.06234054,3559
RPG 3,USA,Retail,XBOX,NonCasual,PreOrder,2009,11,33,1,22.06234054,166
RPG 3,USA,Retail,XBOX,NonCasual,PreOrder,2009,11,34,1,22.06234054,3015
RPG 4,BRA,Digital,PC,NonCasual,PrePurchase,2010,10,4,3,21.83837867,18
RPG 4,BRA,Digital,PC,NonCasual,PrePurchase,2010,10,5,3,21.83837867,35
RPG 4,BRA,Digital,PC,NonCasual,PrePurchase,2010,10,8,3,21.83837867,7
RPG 4,BRA,Digital,PC,NonCasual,PrePurchase,2010,11,1,3,21.83837867,1405
RPG 4,BRA,Digital,PC,NonCasual,PrePurchase,2010,11,3,3,21.83837867,353
RPG 4,BRA,Digital,PC,NonCasual,PrePurchase,2010,11,4,3,21.83837867,516
RPG 4,BRA,Digital,PC,NonCasual,PrePurchase,2010,11,6,3,21.83837867,355
RPG 4,BRA,Digital,PC,NonCasual,PrePurchase,2010,11,7,3,21.83837867,68
RPG 4,BRA,Digital,PS,NonCasual,PrePurchase,2010,10,0,3,29.59297657,68
RPG 4,BRA,Digital,PS,NonCasual,PrePurchase,2010,10,1,3,29.59297657,21
RPG 4,BRA,Digital,PS,NonCasual,PrePurchase,2010,10,2,3,29.59297657,45
RPG 4,BRA,Digital,PS,NonCasual,PrePurchase,2010,10,3,3,29.59297657,44
RPG 4,BRA,Digital,PS,NonCasual,PrePurchase,2010,10,6,3,29.59297657,29
RPG 4,BRA,Digital,PS,NonCasual,PrePurchase,2010,10,7,3,29.59297657,14
RPG 4,BRA,Digital,PS,NonCasual,PrePurchase,2010,11,0,3,29.59297657,2132
RPG 4,BRA,Digital,PS,NonCasual,PrePurchase,2010,11,2,3,29.59297657,1002
RPG 4,BRA,Digital,PS,NonCasual,PrePurchase,2010,11,3,3,29.59297657,717
RPG 4,BRA,Digital,PS,NonCasual,PrePurchase,2010,11,4,3,29.59297657,230
RPG 4,BRA,Digital,PS,NonCasual,PrePurchase,2010,11,5,3,29.59297657,374
RPG 4,BRA,Digital,XBOX,NonCasual,PrePurchase,2010,10,1,3,35.44598386,47
RPG 4,BRA,Digital,XBOX,NonCasual,PrePurchase,2010,10,4,3,35.44598386,39
RPG 4,BRA,Digital,XBOX,NonCasual,PrePurchase,2010,10,6,3,35.44598386,17
RPG 4,BRA,Digital,XBOX,NonCasual,PrePurchase,2010,10,7,3,35.44598386,21
RPG 4,BRA,Digital,XBOX,NonCasual,PrePurchase,2010,10,8,3,35.44598386,6
RPG 4,BRA,Digital,XBOX,NonCasual,PrePurchase,2010,11,1,3,35.44598386,727
RPG 4,BRA,Digital,XBOX,NonCasual,PrePurchase,2010,11,2,3,35.44598386,474
RPG 4,BRA,Digital,XBOX,NonCasual,PrePurchase,2010,11,5,3,35.44598386,149
RPG 4,BRA,Digital,XBOX,NonCasual,PrePurchase,2010,11,7,3,35.44598386,28
RPG 4,CAN,Digital,PC,NonCasual,PrePurchase,2010,10,1,3,21.83837867,332
RPG 4,CAN,Digital,PC,NonCasual,PrePurchase,2010,10,2,3,21.83837867,173
RPG 4,CAN,Digital,PC,NonCasual,PrePurchase,2010,10,3,3,21.83837867,288
RPG 4,CAN,Digital,PC,NonCasual,PrePurchase,2010,10,5,3,21.83837867,85
RPG 4,CAN,Digital,PC,NonCasual,PrePurchase,2010,10,7,3,21.83837867,46
RPG 4,CAN,Digital,PC,NonCasual,PrePurchase,2010,10,8,3,21.83837867,24
RPG 4,CAN,Digital,PC,NonCasual,PrePurchase,2010,11,0,3,21.83837867,0
RPG 4,CAN,Digital,PC,NonCasual,PrePurchase,2010,11,1,3,21.83837867,33
RPG 4,CAN,Digital,PC,NonCasual,PrePurchase,2010,11,2,3,21.83837867,2
RPG 4,CAN,Digital,PC,NonCasual,PrePurchase,2010,11,3,3,21.83837867,981
RPG 4,CAN,Digital,PC,NonCasual,PrePurchase,2010,11,4,3,21.83837867,1001
RPG 4,CAN,Digital,PC,NonCasual,PrePurchase,2010,11,5,3,21.83837867,1
RPG 4,CAN,Digital,PS,NonCasual,PrePurchase,2010,10,0,3,29.59297657,545
RPG 4,CAN,Digital,PS,NonCasual,PrePurchase,2010,10,1,3,29.59297657,212
RPG 4,CAN,Digital,PS,NonCasual,PrePurchase,2010,10,5,3,29.59297657,87
RPG 4,CAN,Digital,PS,NonCasual,PrePurchase,2010,10,6,3,29.59297657,58
RPG 4,CAN,Digital,PS,NonCasual,PrePurchase,2010,10,7,3,29.59297657,40
RPG 4,CAN,Digital,PS,NonCasual,PrePurchase,2010,11,0,3,29.59297657,3038
RPG 4,CAN,Digital,PS,NonCasual,PrePurchase,2010,11,1,3,29.59297657,73
RPG 4,CAN,Digital,PS,NonCasual,PrePurchase,2010,11,2,3,29.59297657,2039
RPG 4,CAN,Digital,PS,NonCasual,PrePurchase,2010,11,3,3,29.59297657,512
RPG 4,CAN,Digital,XBOX,NonCasual,PrePurchase,2010,10,2,3,35.44598386,211
RPG 4,CAN,Digital,XBOX,NonCasual,PrePurchase,2010,10,4,3,35.44598386,237
RPG 4,CAN,Digital,XBOX,NonCasual,PrePurchase,2010,10,6,3,35.44598386,66
RPG 4,CAN,Digital,XBOX,NonCasual,PrePurchase,2010,10,8,3,35.44598386,21
RPG 4,CAN,Digital,XBOX,NonCasual,PrePurchase,2010,11,1,3,35.44598386,2933
RPG 4,CAN,Digital,XBOX,NonCasual,PrePurchase,2010,11,5,3,35.44598386,704
RPG 4,CAN,Digital,XBOX,NonCasual,PrePurchase,2010,11,6,3,35.44598386,457
RPG 4,CAN,Digital,XBOX,NonCasual,PrePurchase,2010,11,7,3,35.44598386,152
RPG 4,CAN,Retail,Nintendo,NonCasual,PreOrder,2010,10,0,3,21.83837867,0
RPG 4,CAN,Retail,Nintendo,NonCasual,PreOrder,2010,10,1,3,21.83837867,11901
RPG 4,CAN,Retail,Nintendo,NonCasual,PreOrder,2010,10,2,3,21.83837867,53
RPG 4,CAN,Retail,Nintendo,NonCasual,PreOrder,2010,10,3,3,21.83837867,52
RPG 4,CAN,Retail,Nintendo,NonCasual,PreOrder,2010,10,4,3,21.83837867,50
RPG 4,CAN,Retail,Nintendo,NonCasual,PreOrder,2010,10,5,3,21.83837867,47
RPG 4,CAN,Retail,Nintendo,NonCasual,PreOrder,2010,10,6,3,21.83837867,8714
RPG 4,CAN,Retail,Nintendo,NonCasual,PreOrder,2010,10,7,3,21.83837867,41
RPG 4,CAN,Retail,Nintendo,NonCasual,PreOrder,2010,10,8,3,21.83837867,6822
RPG 4,CAN,Retail,Nintendo,NonCasual,PreOrder,2010,10,9,3,21.83837867,34
RPG 4,CAN,Retail,Nintendo,NonCasual,PreOrder,2010,10,10,3,21.83837867,33
RPG 4,CAN,Retail,Nintendo,NonCasual,PreOrder,2010,10,11,3,21.83837867,8126
RPG 4,CAN,Retail,Nintendo,NonCasual,PreOrder,2010,10,12,3,21.83837867,7917
RPG 4,CAN,Retail,Nintendo,NonCasual,PreOrder,2010,10,13,3,21.83837867,20
RPG 4,CAN,Retail,Nintendo,NonCasual,PreOrder,2010,10,14,3,21.83837867,19
RPG 4,CAN,Retail,Nintendo,NonCasual,PreOrder,2010,10,15,3,21.83837867,7593
RPG 4,CAN,Retail,Nintendo,NonCasual,PreOrder,2010,10,16,3,21.83837867,12
RPG 4,CAN,Retail,Nintendo,NonCasual,PreOrder,2010,10,17,3,21.83837867,5853
RPG 4,CAN,Retail,Nintendo,NonCasual,PreOrder,2010,10,18,3,21.83837867,9
RPG 4,CAN,Retail,Nintendo,NonCasual,PreOrder,2010,10,19,3,21.83837867,8
RPG 4,CAN,Retail,Nintendo,NonCasual,PreOrder,2010,10,20,3,21.83837867,3
RPG 4,CAN,Retail,Nintendo,NonCasual,PreOrder,2010,10,29,3,21.83837867,5584
RPG 4,CAN,Retail,Nintendo,NonCasual,PreOrder,2010,10,31,3,21.83837867,3769
