Installment,Region,Channel,Platform,ReleaseYear,ReleaseMonth,RelativeWeek,Version,GameType,ReserveType,FinalPrice,ReservesLevel
Kevin S,USA,Retail,XBOX,2011,3,10,1,Casual,Pre-Order,59.99000068,28824
Kevin S,USA,Retail,XBOX,2011,3,11,1,Casual,Pre-Order,59.99000068,6337
Kevin S,USA,Retail,XBOX,2011,3,12,1,Casual,Pre-Order,59.99000068,8599
Kevin S,USA,Retail,XBOX,2011,3,13,1,Casual,Pre-Order,59.99000068,36625
Kevin S,USA,Retail,XBOX,2011,3,14,1,Casual,Pre-Order,59.99000068,6001
Kevin S,USA,Retail,XBOX,2011,3,15,1,Casual,Pre-Order,59.99000068,27162
Kevin S,USA,Retail,XBOX,2011,3,16,1,Casual,Pre-Order,59.99000068,36582
Kevin S,USA,Retail,XBOX,2011,3,17,1,Casual,Pre-Order,59.99000068,57173
Kevin S,USA,Retail,XBOX,2011,3,18,1,Casual,Pre-Order,59.99000068,57266
Kevin S,USA,Retail,XBOX,2011,3,19,1,Casual,Pre-Order,59.99000068,7279
Kevin S,USA,Retail,XBOX,2011,3,20,1,Casual,Pre-Order,59.99000068,35696
Kevin S,USA,Retail,XBOX,2011,3,21,1,Casual,Pre-Order,59.99000068,3919
Kevin S,USA,Retail,XBOX,2011,3,22,1,Casual,Pre-Order,59.99000068,51983
Kevin S,USA,Retail,XBOX,2011,3,23,1,Casual,Pre-Order,59.99000068,31951
Kevin S,USA,Retail,XBOX,2011,3,25,1,Casual,Pre-Order,59.99000068,31101
Kevin S,USA,Retail,XBOX,2011,3,26,1,Casual,Pre-Order,59.99000068,49808
Kevin S,USA,Retail,XBOX,2011,3,27,1,Casual,Pre-Order,59.99000068,49502
Kevin S,USA,Retail,XBOX,2011,3,28,1,Casual,Pre-Order,59.99000068,1672
Kevin S,USA,Retail,XBOX,2011,3,30,1,Casual,Pre-Order,59.99000068,439
Kevin S,USA,Retail,XBOX,2011,3,31,1,Casual,Pre-Order,59.99000068,47846
Kevin S,USA,Retail,XBOX,2011,3,32,1,Casual,Pre-Order,59.99000068,17720
Kevin S,USA,Retail,XBOX,2011,3,33,1,Casual,Pre-Order,59.99000068,28236
Kevin S,USA,Retail,XBOX,2011,3,34,1,Casual,Pre-Order,59.99000068,45213
Kevin S,USA,Retail,XBOX,2011,3,35,1,Casual,Pre-Order,59.99000068,45683
Kevin S,USA,Retail,XBOX,2011,3,36,1,Casual,Pre-Order,59.99000068,45151
Kevin S,USA,Retail,XBOX,2011,3,37,1,Casual,Pre-Order,59.99000068,42983
Kevin S,USA,Retail,XBOX,2011,3,39,1,Casual,Pre-Order,59.99000068,337
Kevin S,USA,Retail,XBOX,2011,3,40,1,Casual,Pre-Order,59.99000068,28032
Kevin S,USA,Retail,XBOX,2011,3,41,1,Casual,Pre-Order,59.99000068,15733
Kevin S,USA,Retail,XBOX,2011,3,42,1,Casual,Pre-Order,59.99000068,28542
Kevin S,USA,Retail,XBOX,2011,3,43,1,Casual,Pre-Order,59.99000068,1087
Kevin S,USA,Retail,XBOX,2011,3,44,1,Casual,Pre-Order,59.99000068,1295
Kevin S,USA,Retail,XBOX,2011,3,45,1,Casual,Pre-Order,59.99000068,1107
Kevin S,USA,Retail,XBOX,2011,3,48,1,Casual,Pre-Order,59.99000068,25825
Kevin S,USA,Retail,XBOX,2011,3,50,1,Casual,Pre-Order,59.99000068,14372
Kevin S,USA,Retail,XBOX,2011,3,51,1,Casual,Pre-Order,59.99000068,26640
Kevin S,USA,Retail,XBOX,2011,3,52,1,Casual,Pre-Order,59.99000068,26718
Kevin S,USA,Retail,XBOX,2011,3,53,1,Casual,Pre-Order,59.99000068,12972
Kevin S,USA,Retail,XBOX,2011,3,54,1,Casual,Pre-Order,59.99000068,226
Kevin S,USA,Retail,XBOX,2011,3,56,1,Casual,Pre-Order,59.99000068,24519
Kevin S,USA,Retail,XBOX,2011,3,57,1,Casual,Pre-Order,59.99000068,1143
Kevin F,USA,Digital,Nintendo,2014,10,9,2,Casual,Pre-Order,60.07045048,18599
Kevin F,USA,Digital,Nintendo,2014,10,10,2,Casual,Pre-Purchase,60.07045048,9280
Kevin F,USA,Digital,Nintendo,2014,10,11,2,Casual,Pre-Purchase,60.07045048,9172
Kevin F,USA,Digital,Nintendo,2014,10,12,2,Casual,Pre-Order,60.07045048,18059
Kevin F,USA,Digital,Nintendo,2014,10,16,2,Casual,Pre-Purchase,60.07045048,739
Kevin F,USA,Digital,Nintendo,2014,10,20,2,Casual,Pre-Purchase,60.07045048,15960
Kevin F,USA,Digital,Nintendo,2014,10,22,2,Casual,Pre-Purchase,60.07045048,5654
Kevin F,USA,Digital,Nintendo,2014,10,25,2,Casual,Pre-Purchase,60.07045048,14150
Kevin F,USA,Digital,Nintendo,2014,10,26,2,Casual,Pre-Purchase,60.07045048,7902
Kevin F,USA,Digital,Nintendo,2014,10,30,2,Casual,Pre-Purchase,60.07045048,1057
Kevin F,USA,Digital,Nintendo,2014,10,31,2,Casual,Pre-Purchase,60.07045048,550
Kevin F,USA,Digital,Nintendo,2014,10,34,2,Casual,Pre-Purchase,60.07045048,1036
Kevin F,USA,Digital,Nintendo,2014,10,35,2,Casual,Pre-Purchase,60.07045048,16514
Kevin F,USA,Digital,Nintendo,2014,10,50,2,Casual,Pre-Purchase,60.07045048,14563
Kevin F,USA,Digital,Nintendo,2014,10,51,2,Casual,Pre-Order,60.07045048,20579
Kevin F,USA,Digital,Nintendo,2014,10,53,2,Casual,Pre-Purchase,60.07045048,11031
Kevin F,USA,Digital,Nintendo,2014,10,55,2,Casual,Pre-Purchase,60.07045048,351
Kevin F,USA,Digital,Nintendo,2014,10,67,2,Casual,Pre-Order,60.07045048,9639
Kevin F,USA,Digital,Nintendo,2014,10,68,2,Casual,Pre-Purchase,60.07045048,3444
Kevin F,USA,Digital,Nintendo,2014,10,72,2,Casual,Pre-Order,60.07045048,0
Kevin F,USA,Digital,PC,2014,10,0,2,Casual,Pre-Purchase,60.07045048,199
Kevin F,USA,Digital,PC,2014,10,1,2,Casual,Pre-Order,60.07045048,28020
Kevin F,USA,Digital,PC,2014,10,1,2,Casual,Pre-Purchase,60.07045048,183
Kevin F,USA,Digital,PC,2014,10,2,2,Casual,Pre-Purchase,60.07045048,12176
Kevin F,USA,Digital,PC,2014,10,3,2,Casual,Pre-Order,60.07045048,16317
Kevin F,USA,Digital,PC,2014,10,3,2,Casual,Pre-Purchase,60.07045048,140
Kevin F,USA,Digital,PC,2014,10,4,2,Casual,Pre-Order,60.07045048,15840
Kevin F,USA,Digital,PC,2014,10,4,2,Casual,Pre-Purchase,60.07045048,131
Kevin F,USA,Digital,PC,2014,10,5,2,Casual,Pre-Order,60.07045048,15275
Kevin F,USA,Digital,PC,2014,10,5,2,Casual,Pre-Purchase,60.07045048,4230
Kevin F,USA,Digital,PC,2014,10,6,2,Casual,Pre-Purchase,60.07045048,124
Kevin F,USA,Digital,PC,2014,10,7,2,Casual,Pre-Order,60.07045048,19005
Kevin F,USA,Digital,PC,2014,10,7,2,Casual,Pre-Purchase,60.07045048,14856
Kevin F,USA,Digital,PC,2014,10,8,2,Casual,Pre-Purchase,60.07045048,121
Kevin F,USA,Digital,PC,2014,10,9,2,Casual,Pre-Purchase,60.07045048,9995
Kevin F,USA,Digital,PC,2014,10,10,2,Casual,Pre-Order,60.07045048,13241
Kevin F,USA,Digital,PC,2014,10,10,2,Casual,Pre-Purchase,60.07045048,429
Kevin F,USA,Digital,PC,2014,10,11,2,Casual,Pre-Order,60.07045048,18220
Kevin F,USA,Digital,PC,2014,10,11,2,Casual,Pre-Purchase,60.07045048,10887
Kevin F,USA,Digital,PC,2014,10,12,2,Casual,Pre-Purchase,60.07045048,11029
Kevin F,USA,Digital,PC,2014,10,13,2,Casual,Pre-Order,60.07045048,17850
Kevin F,USA,Digital,PC,2014,10,13,2,Casual,Pre-Purchase,60.07045048,10476
Kevin F,USA,Digital,PC,2014,10,14,2,Casual,Pre-Purchase,60.07045048,10221
Kevin F,USA,Digital,PC,2014,10,15,2,Casual,Pre-Order,60.07045048,17600
Kevin F,USA,Digital,PC,2014,10,15,2,Casual,Pre-Purchase,60.07045048,9369
Kevin F,USA,Digital,PC,2014,10,16,2,Casual,Pre-Purchase,60.07045048,537
Kevin F,USA,Digital,PC,2014,10,17,2,Casual,Pre-Order,60.07045048,28420
Kevin F,USA,Digital,PC,2014,10,17,2,Casual,Pre-Purchase,60.07045048,8473
Kevin F,USA,Digital,PC,2014,10,18,2,Casual,Pre-Order,60.07045048,10525
Kevin F,USA,Digital,PC,2014,10,18,2,Casual,Pre-Purchase,60.07045048,96
Kevin F,USA,Digital,PC,2014,10,19,2,Casual,Pre-Order,60.07045048,10160
Kevin F,USA,Digital,PC,2014,10,19,2,Casual,Pre-Purchase,60.07045048,86
Kevin F,USA,Digital,PC,2014,10,20,2,Casual,Pre-Order,60.07045048,26182
Kevin F,USA,Digital,PC,2014,10,20,2,Casual,Pre-Purchase,60.07045048,83
Kevin F,USA,Digital,PC,2014,10,21,2,Casual,Pre-Purchase,60.07045048,16484
Kevin F,USA,Digital,PC,2014,10,22,2,Casual,Pre-Order,60.07045048,9424
Kevin F,USA,Digital,PC,2014,10,22,2,Casual,Pre-Purchase,60.07045048,80
Kevin F,USA,Digital,PC,2014,10,23,2,Casual,Pre-Purchase,60.07045048,5728
Kevin F,USA,Digital,PC,2014,10,24,2,Casual,Pre-Purchase,60.07045048,1637
Kevin F,USA,Digital,PC,2014,10,25,2,Casual,Pre-Order,60.07045048,15617
Kevin F,USA,Digital,PC,2014,10,25,2,Casual,Pre-Purchase,60.07045048,1653
Kevin F,USA,Digital,PC,2014,10,26,2,Casual,Pre-Purchase,60.07045048,4996
Kevin F,USA,Digital,PC,2014,10,27,2,Casual,Pre-Order,60.07045048,8109
Kevin F,USA,Digital,PC,2014,10,27,2,Casual,Pre-Purchase,60.07045048,76
Kevin F,USA,Digital,PC,2014,10,28,2,Casual,Pre-Order,60.07045048,15367
Kevin F,USA,Digital,PC,2014,10,28,2,Casual,Pre-Purchase,60.07045048,215
Kevin F,USA,Digital,PC,2014,10,29,2,Casual,Pre-Order,60.07045048,7393
Kevin F,USA,Digital,PC,2014,10,29,2,Casual,Pre-Purchase,60.07045048,74
Kevin F,USA,Digital,PC,2014,10,30,2,Casual,Pre-Purchase,60.07045048,2913
Kevin F,USA,Digital,PC,2014,10,31,2,Casual,Pre-Purchase,60.07045048,3398
Kevin F,USA,Digital,PC,2014,10,32,2,Casual,Pre-Purchase,60.07045048,8276
Kevin F,USA,Digital,PC,2014,10,33,2,Casual,Pre-Purchase,60.07045048,9262
Kevin F,USA,Digital,PC,2014,10,34,2,Casual,Pre-Order,60.07045048,14224
Kevin F,USA,Digital,PC,2014,10,34,2,Casual,Pre-Purchase,60.07045048,62
Kevin F,USA,Digital,PC,2014,10,35,2,Casual,Pre-Order,60.07045048,30528
Kevin F,USA,Digital,PC,2014,10,35,2,Casual,Pre-Purchase,60.07045048,3729
Kevin F,USA,Digital,PC,2014,10,36,2,Casual,Pre-Order,60.07045048,16503
Kevin F,USA,Digital,PC,2014,10,36,2,Casual,Pre-Purchase,60.07045048,4928
Kevin F,USA,Digital,PC,2014,10,37,2,Casual,Pre-Order,60.07045048,16251
Kevin F,USA,Digital,PC,2014,10,37,2,Casual,Pre-Purchase,60.07045048,15132
Kevin F,USA,Digital,PC,2014,10,38,2,Casual,Pre-Order,60.07045048,15920
Kevin F,USA,Digital,PC,2014,10,38,2,Casual,Pre-Purchase,60.07045048,11337
Kevin F,USA,Digital,PC,2014,10,39,2,Casual,Pre-Order,60.07045048,27750
Kevin F,USA,Digital,PC,2014,10,39,2,Casual,Pre-Purchase,60.07045048,2486
Kevin F,USA,Digital,PC,2014,10,40,2,Casual,Pre-Purchase,60.07045048,85
Kevin F,USA,Digital,PC,2014,10,41,2,Casual,Pre-Purchase,60.07045048,7973
Kevin F,USA,Digital,PC,2014,10,42,2,Casual,Pre-Order,60.07045048,10536
Kevin F,USA,Digital,PC,2014,10,42,2,Casual,Pre-Purchase,60.07045048,21584
Kevin F,USA,Digital,PC,2014,10,43,2,Casual,Pre-Purchase,60.07045048,10904
Kevin F,USA,Digital,PC,2014,10,44,2,Casual,Pre-Order,60.07045048,14036
Kevin F,USA,Digital,PC,2014,10,44,2,Casual,Pre-Purchase,60.07045048,3772
Kevin F,USA,Digital,PC,2014,10,45,2,Casual,Pre-Purchase,60.07045048,13731
Kevin F,USA,Digital,PC,2014,10,46,2,Casual,Pre-Order,60.07045048,13676
Kevin F,USA,Digital,PC,2014,10,46,2,Casual,Pre-Purchase,60.07045048,1901
Kevin F,USA,Digital,PC,2014,10,47,2,Casual,Pre-Order,60.07045048,13423
Kevin F,USA,Digital,PC,2014,10,47,2,Casual,Pre-Purchase,60.07045048,1188
Kevin F,USA,Digital,PC,2014,10,48,2,Casual,Pre-Purchase,60.07045048,3791
Kevin F,USA,Digital,PC,2014,10,49,2,Casual,Pre-Order,60.07045048,21401
Kevin F,USA,Digital,PC,2014,10,49,2,Casual,Pre-Purchase,60.07045048,5434
Kevin F,USA,Digital,PC,2014,10,50,2,Casual,Pre-Purchase,60.07045048,3527
Kevin F,USA,Digital,PC,2014,10,51,2,Casual,Pre-Purchase,60.07045048,10618
Kevin F,USA,Digital,PC,2014,10,52,2,Casual,Pre-Order,60.07045048,7486
Kevin F,USA,Digital,PC,2014,10,52,2,Casual,Pre-Purchase,60.07045048,2296
Kevin F,USA,Digital,PC,2014,10,53,2,Casual,Pre-Order,60.07045048,12533
Kevin F,USA,Digital,PC,2014,10,53,2,Casual,Pre-Purchase,60.07045048,21
Kevin F,USA,Digital,PC,2014,10,54,2,Casual,Pre-Purchase,60.07045048,35207
Kevin F,USA,Digital,PC,2014,10,55,2,Casual,Pre-Purchase,60.07045048,30558
Kevin F,USA,Digital,PC,2014,10,56,2,Casual,Pre-Order,60.07045048,18648
Kevin F,USA,Digital,PC,2014,10,56,2,Casual,Pre-Purchase,60.07045048,583
Kevin F,USA,Digital,PC,2014,10,57,2,Casual,Pre-Order,60.07045048,11968
Kevin F,USA,Digital,PC,2014,10,57,2,Casual,Pre-Purchase,60.07045048,1388
Kevin F,USA,Digital,PC,2014,10,58,2,Casual,Pre-Order,60.07045048,17431
Kevin F,USA,Digital,PC,2014,10,58,2,Casual,Pre-Purchase,60.07045048,5352
Kevin F,USA,Digital,PC,2014,10,59,2,Casual,Pre-Purchase,60.07045048,32876
Kevin F,USA,Digital,PC,2014,10,60,2,Casual,Pre-Order,60.07045048,6861
Kevin F,USA,Digital,PC,2014,10,61,2,Casual,Pre-Order,60.07045048,26
Kevin F,USA,Digital,PC,2014,10,61,2,Casual,Pre-Purchase,60.07045048,3303
Kevin F,USA,Digital,PC,2014,10,62,2,Casual,Pre-Order,60.07045048,25
Kevin F,USA,Digital,PC,2014,10,62,2,Casual,Pre-Purchase,60.07045048,3039
Kevin F,USA,Digital,PC,2014,10,63,2,Casual,Pre-Order,60.07045048,1593
Kevin F,USA,Digital,PC,2014,10,64,2,Casual,Pre-Order,60.07045048,11433
Kevin F,USA,Digital,PC,2014,10,65,2,Casual,Pre-Order,60.07045048,840
Kevin F,USA,Digital,PC,2014,10,65,2,Casual,Pre-Purchase,60.07045048,3634
Kevin F,USA,Digital,PC,2014,10,66,2,Casual,Pre-Order,60.07045048,921
Kevin F,USA,Digital,PC,2014,10,66,2,Casual,Pre-Purchase,60.07045048,637
Kevin F,USA,Digital,PC,2014,10,67,2,Casual,Pre-Order,60.07045048,4158
Kevin F,USA,Digital,PC,2014,10,67,2,Casual,Pre-Purchase,60.07045048,20775
Kevin F,USA,Digital,PC,2014,10,68,2,Casual,Pre-Order,60.07045048,17
Kevin F,USA,Digital,PC,2014,10,69,2,Casual,Pre-Order,60.07045048,1194
Kevin F,USA,Digital,PC,2014,10,69,2,Casual,Pre-Purchase,60.07045048,2452
Kevin F,USA,Digital,PC,2014,10,70,2,Casual,Pre-Order,60.07045048,5877
Kevin F,USA,Digital,PC,2014,10,70,2,Casual,Pre-Purchase,60.07045048,1715
Kevin F,USA,Digital,PC,2014,10,71,2,Casual,Pre-Order,60.07045048,0
Kevin F,USA,Digital,PC,2014,10,72,2,Casual,Pre-Order,60.07045048,0
Kevin F,USA,Digital,PS,2014,10,0,2,Casual,Pre-Order,60.07045048,58038
Kevin F,USA,Digital,PS,2014,10,0,2,Casual,Pre-Purchase,60.07045048,94558
Kevin F,USA,Digital,PS,2014,10,1,2,Casual,Pre-Order,60.07045048,19293
Kevin F,USA,Digital,PS,2014,10,1,2,Casual,Pre-Purchase,60.07045048,55014
Kevin F,USA,Digital,PS,2014,10,2,2,Casual,Pre-Order,60.07045048,22968
Kevin F,USA,Digital,PS,2014,10,2,2,Casual,Pre-Purchase,60.07045048,23828
Kevin F,USA,Digital,PS,2014,10,3,2,Casual,Pre-Purchase,60.07045048,5774
Kevin F,USA,Digital,PS,2014,10,4,2,Casual,Pre-Order,60.07045048,20856
Kevin F,USA,Digital,PS,2014,10,4,2,Casual,Pre-Purchase,60.07045048,35805
Kevin F,USA,Digital,PS,2014,10,5,2,Casual,Pre-Order,60.07045048,20225
Kevin F,USA,Digital,PS,2014,10,5,2,Casual,Pre-Purchase,60.07045048,17360
Kevin F,USA,Digital,PS,2014,10,6,2,Casual,Pre-Order,60.07045048,19399
Kevin F,USA,Digital,PS,2014,10,6,2,Casual,Pre-Purchase,60.07045048,1218
Kevin F,USA,Digital,PS,2014,10,7,2,Casual,Pre-Order,60.07045048,14065
Kevin F,USA,Digital,PS,2014,10,7,2,Casual,Pre-Purchase,60.07045048,13010
Kevin F,USA,Digital,PS,2014,10,8,2,Casual,Pre-Order,60.07045048,18821
Kevin F,USA,Digital,PS,2014,10,8,2,Casual,Pre-Purchase,60.07045048,5632
Kevin F,USA,Digital,PS,2014,10,9,2,Casual,Pre-Purchase,60.07045048,13510
Kevin F,USA,Digital,PS,2014,10,10,2,Casual,Pre-Order,60.07045048,18412
Kevin F,USA,Digital,PS,2014,10,10,2,Casual,Pre-Purchase,60.07045048,11681
Kevin F,USA,Digital,PS,2014,10,11,2,Casual,Pre-Order,60.07045048,12943
Kevin F,USA,Digital,PS,2014,10,11,2,Casual,Pre-Purchase,60.07045048,5019
Kevin F,USA,Digital,PS,2014,10,12,2,Casual,Pre-Order,60.07045048,12701
Kevin F,USA,Digital,PS,2014,10,12,2,Casual,Pre-Purchase,60.07045048,16270
Kevin F,USA,Digital,PS,2014,10,13,2,Casual,Pre-Order,60.07045048,12513
Kevin F,USA,Digital,PS,2014,10,13,2,Casual,Pre-Purchase,60.07045048,16297
Kevin F,USA,Digital,PS,2014,10,14,2,Casual,Pre-Order,60.07045048,12245
Kevin F,USA,Digital,PS,2014,10,14,2,Casual,Pre-Purchase,60.07045048,15975
Kevin F,USA,Digital,PS,2014,10,15,2,Casual,Pre-Order,60.07045048,12145
Kevin F,USA,Digital,PS,2014,10,15,2,Casual,Pre-Purchase,60.07045048,15534
Kevin F,USA,Digital,PS,2014,10,16,2,Casual,Pre-Order,60.07045048,29279
Kevin F,USA,Digital,PS,2014,10,16,2,Casual,Pre-Purchase,60.07045048,6656
Kevin F,USA,Digital,PS,2014,10,17,2,Casual,Pre-Purchase,60.07045048,4021
Kevin F,USA,Digital,PS,2014,10,18,2,Casual,Pre-Order,60.07045048,16697
Kevin F,USA,Digital,PS,2014,10,18,2,Casual,Pre-Purchase,60.07045048,12202
Kevin F,USA,Digital,PS,2014,10,19,2,Casual,Pre-Purchase,60.07045048,11228
Kevin F,USA,Digital,PS,2014,10,20,2,Casual,Pre-Purchase,60.07045048,1084
Kevin F,USA,Digital,PS,2014,10,21,2,Casual,Pre-Order,60.07045048,16145
Kevin F,USA,Digital,PS,2014,10,21,2,Casual,Pre-Purchase,60.07045048,4566
Kevin F,USA,Digital,PS,2014,10,22,2,Casual,Pre-Order,60.07045048,16008
Kevin F,USA,Digital,PS,2014,10,22,2,Casual,Pre-Purchase,60.07045048,928
Kevin F,USA,Digital,PS,2014,10,23,2,Casual,Pre-Order,60.07045048,15873
Kevin F,USA,Digital,PS,2014,10,23,2,Casual,Pre-Purchase,60.07045048,11700
Kevin F,USA,Digital,PS,2014,10,24,2,Casual,Pre-Order,60.07045048,8901
Kevin F,USA,Digital,PS,2014,10,24,2,Casual,Pre-Purchase,60.07045048,802
Kevin F,USA,Digital,PS,2014,10,25,2,Casual,Pre-Purchase,60.07045048,3488
Kevin F,USA,Digital,PS,2014,10,26,2,Casual,Pre-Purchase,60.07045048,2135
Kevin F,USA,Digital,PS,2014,10,27,2,Casual,Pre-Purchase,60.07045048,8813
Kevin F,USA,Digital,PS,2014,10,28,2,Casual,Pre-Order,60.07045048,7750
Kevin F,USA,Digital,PS,2014,10,28,2,Casual,Pre-Purchase,60.07045048,3650
Kevin F,USA,Digital,PS,2014,10,29,2,Casual,Pre-Order,60.07045048,15198
Kevin F,USA,Digital,PS,2014,10,29,2,Casual,Pre-Purchase,60.07045048,3639
Kevin F,USA,Digital,PS,2014,10,30,2,Casual,Pre-Order,60.07045048,32410
Kevin F,USA,Digital,PS,2014,10,30,2,Casual,Pre-Purchase,60.07045048,1861
Kevin F,USA,Digital,PS,2014,10,31,2,Casual,Pre-Order,60.07045048,18057
Kevin F,USA,Digital,PS,2014,10,31,2,Casual,Pre-Purchase,60.07045048,12662
Kevin F,USA,Digital,PS,2014,10,32,2,Casual,Pre-Order,60.07045048,32817
Kevin F,USA,Digital,PS,2014,10,32,2,Casual,Pre-Purchase,60.07045048,3517
Kevin F,USA,Digital,PS,2014,10,33,2,Casual,Pre-Order,60.07045048,14515
Kevin F,USA,Digital,PS,2014,10,33,2,Casual,Pre-Purchase,60.07045048,19839
Kevin F,USA,Digital,PS,2014,10,34,2,Casual,Pre-Purchase,60.07045048,3202
Kevin F,USA,Digital,PS,2014,10,35,2,Casual,Pre-Purchase,60.07045048,3180
Kevin F,USA,Digital,PS,2014,10,36,2,Casual,Pre-Order,60.07045048,13372
Kevin F,USA,Digital,PS,2014,10,36,2,Casual,Pre-Purchase,60.07045048,926
Kevin F,USA,Digital,PS,2014,10,37,2,Casual,Pre-Purchase,60.07045048,3972
Kevin F,USA,Digital,PS,2014,10,38,2,Casual,Pre-Purchase,60.07045048,16968
Kevin F,USA,Digital,PS,2014,10,39,2,Casual,Pre-Purchase,60.07045048,11321
Kevin F,USA,Digital,PS,2014,10,40,2,Casual,Pre-Purchase,60.07045048,22012
Kevin F,USA,Digital,PS,2014,10,41,2,Casual,Pre-Order,60.07045048,14919
Kevin F,USA,Digital,PS,2014,10,41,2,Casual,Pre-Purchase,60.07045048,15476
Kevin F,USA,Digital,PS,2014,10,42,2,Casual,Pre-Order,60.07045048,14629
Kevin F,USA,Digital,PS,2014,10,42,2,Casual,Pre-Purchase,60.07045048,3682
Kevin F,USA,Digital,PS,2014,10,43,2,Casual,Pre-Order,60.07045048,14232
Kevin F,USA,Digital,PS,2014,10,43,2,Casual,Pre-Purchase,60.07045048,13221
Kevin F,USA,Digital,PS,2014,10,44,2,Casual,Pre-Purchase,60.07045048,7042
Kevin F,USA,Digital,PS,2014,10,45,2,Casual,Pre-Order,60.07045048,23285
Kevin F,USA,Digital,PS,2014,10,45,2,Casual,Pre-Purchase,60.07045048,7239
Kevin F,USA,Digital,PS,2014,10,46,2,Casual,Pre-Purchase,60.07045048,8484
Kevin F,USA,Digital,PS,2014,10,47,2,Casual,Pre-Purchase,60.07045048,6386
Kevin F,USA,Digital,PS,2014,10,48,2,Casual,Pre-Order,60.07045048,21820
Kevin F,USA,Digital,PS,2014,10,48,2,Casual,Pre-Purchase,60.07045048,16377
Kevin F,USA,Digital,PS,2014,10,49,2,Casual,Pre-Purchase,60.07045048,873
Kevin F,USA,Digital,PS,2014,10,50,2,Casual,Pre-Purchase,60.07045048,1047
Kevin F,USA,Digital,PS,2014,10,51,2,Casual,Pre-Purchase,60.07045048,7658
Kevin F,USA,Digital,PS,2014,10,52,2,Casual,Pre-Order,60.07045048,12702
Kevin F,USA,Digital,PS,2014,10,52,2,Casual,Pre-Purchase,60.07045048,6934
Kevin F,USA,Digital,PS,2014,10,53,2,Casual,Pre-Order,60.07045048,7217
Kevin F,USA,Digital,PS,2014,10,53,2,Casual,Pre-Purchase,60.07045048,2124
Kevin F,USA,Digital,PS,2014,10,54,2,Casual,Pre-Order,60.07045048,19265
Kevin F,USA,Digital,PS,2014,10,54,2,Casual,Pre-Purchase,60.07045048,7941
Kevin F,USA,Digital,PS,2014,10,55,2,Casual,Pre-Order,60.07045048,6686
Kevin F,USA,Digital,PS,2014,10,55,2,Casual,Pre-Purchase,60.07045048,10431
Kevin F,USA,Digital,PS,2014,10,56,2,Casual,Pre-Purchase,60.07045048,7370
Kevin F,USA,Digital,PS,2014,10,57,2,Casual,Pre-Purchase,60.07045048,35869
Kevin F,USA,Digital,PS,2014,10,58,2,Casual,Pre-Purchase,60.07045048,2177
Kevin F,USA,Digital,PS,2014,10,59,2,Casual,Pre-Order,60.07045048,16804
Kevin F,USA,Digital,PS,2014,10,59,2,Casual,Pre-Purchase,60.07045048,5159
Kevin F,USA,Digital,PS,2014,10,60,2,Casual,Pre-Order,60.07045048,152
Kevin F,USA,Digital,PS,2014,10,60,2,Casual,Pre-Purchase,60.07045048,30974
Kevin F,USA,Digital,PS,2014,10,61,2,Casual,Pre-Order,60.07045048,375
Kevin F,USA,Digital,PS,2014,10,61,2,Casual,Pre-Purchase,60.07045048,25545
Kevin F,USA,Digital,PS,2014,10,62,2,Casual,Pre-Order,60.07045048,13030
Kevin F,USA,Digital,PS,2014,10,62,2,Casual,Pre-Purchase,60.07045048,844
Kevin F,USA,Digital,PS,2014,10,63,2,Casual,Pre-Order,60.07045048,4148
Kevin F,USA,Digital,PS,2014,10,63,2,Casual,Pre-Purchase,60.07045048,4837
Kevin F,USA,Digital,PS,2014,10,64,2,Casual,Pre-Order,60.07045048,4476
Kevin F,USA,Digital,PS,2014,10,64,2,Casual,Pre-Purchase,60.07045048,748
Kevin F,USA,Digital,PS,2014,10,65,2,Casual,Pre-Order,60.07045048,138
Kevin F,USA,Digital,PS,2014,10,65,2,Casual,Pre-Purchase,60.07045048,21690
Kevin F,USA,Digital,PS,2014,10,66,2,Casual,Pre-Order,60.07045048,9735
Kevin F,USA,Digital,PS,2014,10,66,2,Casual,Pre-Purchase,60.07045048,22160
Kevin F,USA,Digital,PS,2014,10,67,2,Casual,Pre-Order,60.07045048,131
Kevin F,USA,Digital,PS,2014,10,67,2,Casual,Pre-Purchase,60.07045048,3754
Kevin F,USA,Digital,PS,2014,10,68,2,Casual,Pre-Order,60.07045048,9028
Kevin F,USA,Digital,PS,2014,10,69,2,Casual,Pre-Order,60.07045048,3105
Kevin F,USA,Digital,PS,2014,10,70,2,Casual,Pre-Order,60.07045048,824
Kevin F,USA,Digital,PS,2014,10,70,2,Casual,Pre-Purchase,60.07045048,1125
Kevin F,USA,Digital,PS,2014,10,71,2,Casual,Pre-Order,60.07045048,0
Kevin F,USA,Digital,PS,2014,10,72,2,Casual,Pre-Order,60.07045048,0
Kevin F,USA,Digital,XBOX,2014,10,0,2,Casual,Pre-Purchase,63.83629196,11503
Kevin F,USA,Digital,XBOX,2014,10,1,2,Casual,Pre-Purchase,63.83629196,15532
Kevin F,USA,Digital,XBOX,2014,10,2,2,Casual,Pre-Order,63.83629196,17059
Kevin F,USA,Digital,XBOX,2014,10,2,2,Casual,Pre-Purchase,63.83629196,15665
Kevin F,USA,Digital,XBOX,2014,10,3,2,Casual,Pre-Order,63.83629196,21687
Kevin F,USA,Digital,XBOX,2014,10,3,2,Casual,Pre-Purchase,63.83629196,38816
