,Installment,Region,Channel,Edition,Platform,ReleaseYear,ReleaseMonth,RelativeWeek,GameType,ReservesLevel,FinalPrice
27957,CnD,USA,Retail,Standard,Nintendo,2011,11,23,NonCasual,3983,59.99
27958,CnD,USA,Retail,Standard,Nintendo,2011,11,24,NonCasual,3988,59.99
27959,CnD,USA,Retail,Standard,Nintendo,2011,11,25,NonCasual,3978,59.99
27960,CnD,USA,Retail,Standard,Nintendo,2011,11,26,NonCasual,4088,59.99
27961,CnD,USA,Retail,Standard,Nintendo,2011,11,27,NonCasual,3993,59.99
27962,CnD,USA,Retail,Standard,Nintendo,2011,11,28,NonCasual,3942,59.99
27963,CnD,USA,Retail,Standard,Nintendo,2011,11,29,NonCasual,3892,59.99
27964,CnD,USA,Retail,Standard,Nintendo,2011,11,30,NonCasual,3849,59.99
27965,CnD,USA,Retail,Standard,Nintendo,2011,11,31,NonCasual,3806,59.99
27966,CnD,USA,Retail,Standard,Nintendo,2011,11,32,NonCasual,3818,59.99
27967,CnD,USA,Retail,Standard,Nintendo,2011,11,33,NonCasual,3816,59.99
27968,CnD,USA,Retail,Standard,Nintendo,2011,11,34,NonCasual,3766,59.99
27969,CnD,USA,Retail,Standard,Nintendo,2011,11,35,NonCasual,3727,59.99
27970,CnD,USA,Retail,Standard,Nintendo,2011,11,36,NonCasual,3725,59.99
27971,CnD,USA,Retail,Standard,Nintendo,2011,11,37,NonCasual,3619,59.99
27972,CnD,USA,Retail,Standard,Nintendo,2011,11,38,NonCasual,3588,59.99
27973,CnD,USA,Retail,Standard,Nintendo,2011,11,39,NonCasual,3553,59.99
27974,CnD,USA,Retail,Standard,Nintendo,2011,11,40,NonCasual,3541,59.99
27975,CnD,USA,Retail,Standard,Nintendo,2011,11,41,NonCasual,3551,59.99
27976,CnD,USA,Retail,Standard,Nintendo,2011,11,42,NonCasual,3491,59.99
27977,CnD,USA,Retail,Standard,Nintendo,2011,11,43,NonCasual,3432,59.99
27978,CnD,USA,Retail,Standard,Nintendo,2011,11,44,NonCasual,3315,59.99
27979,CnD,USA,Retail,Standard,Nintendo,2011,11,45,NonCasual,3290,59.99
27980,CnD,USA,Retail,Standard,Nintendo,2011,11,46,NonCasual,3276,59.99
27981,CnD,USA,Retail,Standard,Nintendo,2011,11,47,NonCasual,3256,59.99
27982,CnD,USA,Retail,Standard,Nintendo,2011,11,48,NonCasual,3256,59.99
27983,CnD,USA,Retail,Standard,Nintendo,2011,11,49,NonCasual,3248,59.99
27984,CnD,USA,Retail,Standard,Nintendo,2011,11,50,NonCasual,3273,59.99
27985,CnD,USA,Retail,Standard,Nintendo,2011,11,51,NonCasual,3280,59.99
27986,CnD,USA,Retail,Standard,Nintendo,2011,11,52,NonCasual,3290,59.99
27987,CnD,USA,Retail,Standard,Nintendo,2011,11,53,NonCasual,3339,59.99
27988,CnD,USA,Retail,Standard,Nintendo,2011,11,54,NonCasual,3407,59.99
27989,CnD,USA,Retail,Standard,Nintendo,2011,11,55,NonCasual,3475,59.99
27990,CnD,USA,Retail,Standard,Nintendo,2011,11,56,NonCasual,3559,59.99
27991,CnD,USA,Retail,Standard,Nintendo,2011,11,57,NonCasual,3659,59.99
27992,CnD,USA,Retail,Standard,Nintendo,2011,11,58,NonCasual,3797,59.99
27993,CnD,USA,Retail,Standard,Nintendo,2011,11,59,NonCasual,3617,59.99
27994,CnD,USA,Retail,Standard,Nintendo,2011,11,60,NonCasual,3452,59.99
27995,CnD,USA,Retail,Standard,Nintendo,2011,11,61,NonCasual,3346,59.99
27996,CnD,USA,Retail,Standard,Nintendo,2011,11,62,NonCasual,3208,59.99
27997,CnD,USA,Retail,Standard,Nintendo,2011,11,63,NonCasual,3119,59.99
27998,CnD,USA,Retail,Standard,Nintendo,2011,11,64,NonCasual,3049,59.99
27999,CnD,USA,Retail,Standard,Nintendo,2011,11,65,NonCasual,2998,59.99
28000,CnD,USA,Retail,Standard,Nintendo,2011,11,66,NonCasual,2943,59.99
28001,CnD,USA,Retail,Standard,Nintendo,2011,11,67,NonCasual,2884,59.99
28002,CnD,USA,Retail,Standard,Nintendo,2011,11,68,NonCasual,2792,59.99
28003,CnD,USA,Retail,Standard,Nintendo,2011,11,69,NonCasual,2728,59.99
28004,CnD,USA,Retail,Standard,Nintendo,2011,11,70,NonCasual,2649,59.99
28005,CnD,USA,Retail,Standard,Nintendo,2011,11,71,NonCasual,2596,59.99
28006,CnD,USA,Retail,Standard,Nintendo,2011,11,72,NonCasual,2504,59.99
28007,CnD,USA,Retail,Standard,Nintendo,2011,11,73,NonCasual,2444,59.99
28008,CnD,USA,Retail,Standard,Nintendo,2011,11,74,NonCasual,2316,59.99
28009,CnD,USA,Retail,Standard,Nintendo,2011,11,75,NonCasual,2217,59.99
28010,CnD,USA,Retail,Standard,Nintendo,2011,11,76,NonCasual,2178,59.99
28011,CnD,USA,Retail,Standard,Nintendo,2011,11,77,NonCasual,2075,59.99
28012,CnD,USA,Retail,Standard,Nintendo,2011,11,78,NonCasual,1972,59.99
28013,CnD,USA,Retail,Standard,Nintendo,2011,11,79,NonCasual,1792,59.99
28014,CnD,USA,Retail,Standard,Nintendo,2011,11,80,NonCasual,1599,59.99
28015,CnD,USA,Retail,Standard,Nintendo,2011,11,81,NonCasual,1368,59.99
28016,CnD,USA,Retail,Standard,Nintendo,2011,11,82,NonCasual,1089,59.99
28017,CnD,USA,Retail,Standard,Nintendo,2011,11,83,NonCasual,1040,59.99
28018,CnD,USA,Retail,Standard,Nintendo,2011,11,84,NonCasual,974,59.99
28019,CnD,USA,Retail,Standard,Nintendo,2011,11,85,NonCasual,921,59.99
28020,CnD,USA,Retail,Standard,Nintendo,2011,11,86,NonCasual,853,59.99
28021,CnD,USA,Retail,Standard,Nintendo,2011,11,87,NonCasual,785,59.99
28022,CnD,USA,Retail,Standard,Nintendo,2011,11,88,NonCasual,672,59.99
28023,CnD,USA,Retail,Standard,Nintendo,2011,11,89,NonCasual,606,59.99
28024,CnD,USA,Retail,Standard,Nintendo,2011,11,90,NonCasual,505,59.99
28025,CnD,USA,Retail,Standard,Nintendo,2011,11,91,NonCasual,319,59.99
28093,CnD,USA,Retail,Standard,XBOX,2011,5,0,NonCasual,168878,59.99
28094,CnD,USA,Retail,Standard,XBOX,2011,5,1,NonCasual,159118,59.99
28095,CnD,USA,Retail,Standard,XBOX,2011,5,2,NonCasual,138855,59.99
28096,CnD,USA,Retail,Standard,XBOX,2011,5,3,NonCasual,128504,59.99
28097,CnD,USA,Retail,Standard,XBOX,2011,5,4,NonCasual,121120,59.99
28098,CnD,USA,Retail,Standard,XBOX,2011,5,5,NonCasual,114423,59.99
28099,CnD,USA,Retail,Standard,XBOX,2011,5,6,NonCasual,109402,59.99
28100,CnD,USA,Retail,Standard,XBOX,2011,5,7,NonCasual,104719,59.99
28101,CnD,USA,Retail,Standard,XBOX,2011,5,8,NonCasual,99399,59.99
28102,CnD,USA,Retail,Standard,XBOX,2011,5,9,NonCasual,95724,59.99
28103,CnD,USA,Retail,Standard,XBOX,2011,5,10,NonCasual,92685,59.99
28104,CnD,USA,Retail,Standard,XBOX,2011,5,11,NonCasual,90050,59.99
28105,CnD,USA,Retail,Standard,XBOX,2011,5,12,NonCasual,88167,59.99
28106,CnD,USA,Retail,Standard,XBOX,2011,5,13,NonCasual,87248,59.99
28107,CnD,USA,Retail,Standard,XBOX,2011,5,14,NonCasual,86845,59.99
28108,CnD,USA,Retail,Standard,XBOX,2011,5,15,NonCasual,86401,59.99
28109,CnD,USA,Retail,Standard,XBOX,2011,5,16,NonCasual,85598,59.99
28110,CnD,USA,Retail,Standard,XBOX,2011,5,17,NonCasual,85092,59.99
28111,CnD,USA,Retail,Standard,XBOX,2011,5,18,NonCasual,84868,59.99
28112,CnD,USA,Retail,Standard,XBOX,2011,5,19,NonCasual,84635,59.99
28113,CnD,USA,Retail,Standard,XBOX,2011,5,20,NonCasual,84260,59.99
28114,CnD,USA,Retail,Standard,XBOX,2011,5,21,NonCasual,84107,59.99
28115,CnD,USA,Retail,Standard,XBOX,2011,5,22,NonCasual,84037,59.99
28116,CnD,USA,Retail,Standard,XBOX,2011,5,23,NonCasual,83970,59.99
28117,CnD,USA,Retail,Standard,XBOX,2011,5,24,NonCasual,83772,59.99
28118,CnD,USA,Retail,Standard,XBOX,2011,5,25,NonCasual,83711,59.99
28119,CnD,USA,Retail,Standard,XBOX,2011,5,26,NonCasual,83916,59.99
28120,CnD,USA,Retail,Standard,XBOX,2011,5,27,NonCasual,83929,59.99
28121,CnD,USA,Retail,Standard,XBOX,2011,5,28,NonCasual,84734,59.99
28122,CnD,USA,Retail,Standard,XBOX,2011,5,29,NonCasual,84183,59.99
28123,CnD,USA,Retail,Standard,XBOX,2011,5,30,NonCasual,84217,59.99
28124,CnD,USA,Retail,Standard,XBOX,2011,5,31,NonCasual,84687,59.99
28125,CnD,USA,Retail,Standard,XBOX,2011,5,32,NonCasual,85361,59.99
28126,CnD,USA,Retail,Standard,XBOX,2011,5,33,NonCasual,85395,59.99
28127,CnD,USA,Retail,Standard,XBOX,2011,5,34,NonCasual,83630,59.99
28128,CnD,USA,Retail,Standard,XBOX,2011,5,35,NonCasual,81023,59.99
28129,CnD,USA,Retail,Standard,XBOX,2011,5,36,NonCasual,78293,59.99
28130,CnD,USA,Retail,Standard,XBOX,2011,5,37,NonCasual,72406,59.99
28131,CnD,USA,Retail,Standard,XBOX,2011,5,38,NonCasual,70198,59.99
28132,CnD,USA,Retail,Standard,XBOX,2011,5,39,NonCasual,68133,59.99
28133,CnD,USA,Retail,Standard,XBOX,2011,5,40,NonCasual,65967,59.99
28134,CnD,USA,Retail,Standard,XBOX,2011,5,41,NonCasual,63438,59.99
28135,CnD,USA,Retail,Standard,XBOX,2011,5,42,NonCasual,61500,59.99
28136,CnD,USA,Retail,Standard,XBOX,2011,5,43,NonCasual,60155,59.99
28137,CnD,USA,Retail,Standard,XBOX,2011,5,44,NonCasual,58748,59.99
28138,CnD,USA,Retail,Standard,XBOX,2011,5,45,NonCasual,57386,59.99
28139,CnD,USA,Retail,Standard,XBOX,2011,5,46,NonCasual,56038,59.99
28140,CnD,USA,Retail,Standard,XBOX,2011,5,47,NonCasual,54509,59.99
28141,CnD,USA,Retail,Standard,XBOX,2011,5,48,NonCasual,52969,59.99
28142,CnD,USA,Retail,Standard,XBOX,2011,5,49,NonCasual,51867,59.99
28143,CnD,USA,Retail,Standard,XBOX,2011,5,50,NonCasual,51464,59.99
28144,CnD,USA,Retail,Standard,XBOX,2011,5,51,NonCasual,53449,59.99
28145,CnD,USA,Retail,Standard,XBOX,2011,5,52,NonCasual,50332,59.99
28146,CnD,USA,Retail,Standard,XBOX,2011,5,53,NonCasual,46109,59.99
28147,CnD,USA,Retail,Standard,XBOX,2011,5,54,NonCasual,40590,59.99
28148,CnD,USA,Retail,Standard,XBOX,2011,5,55,NonCasual,33923,59.99
28149,CnD,USA,Retail,Standard,XBOX,2011,5,56,NonCasual,27119,59.99
28150,CnD,USA,Retail,Standard,XBOX,2011,5,57,NonCasual,19099,59.99
28151,CnD,USA,Retail,Standard,XBOX,2011,5,58,NonCasual,16633,59.99
28152,CnD,USA,Retail,Standard,XBOX,2011,5,59,NonCasual,15158,59.99
28153,CnD,USA,Retail,Standard,XBOX,2011,5,60,NonCasual,14027,59.99
28154,CnD,USA,Retail,Standard,XBOX,2011,5,61,NonCasual,12506,59.99
28155,CnD,USA,Retail,Standard,XBOX,2011,5,62,NonCasual,10760,59.99
28156,CnD,USA,Retail,Standard,XBOX,2011,5,63,NonCasual,8847,59.99
28157,CnD,USA,Retail,Standard,XBOX,2011,5,64,NonCasual,7581,59.99
28158,CnD,USA,Retail,Standard,XBOX,2011,5,65,NonCasual,5759,59.99
28159,CnD,USA,Retail,Standard,XBOX,2011,5,66,NonCasual,3396,59.99
28160,CnD,USA,Retail,Standard,PC,2011,5,0,NonCasual,11012,59.99
28161,CnD,USA,Retail,Standard,PC,2011,5,1,NonCasual,10627,59.99
28162,CnD,USA,Retail,Standard,PC,2011,5,2,NonCasual,9424,59.99
28163,CnD,USA,Retail,Standard,PC,2011,5,3,NonCasual,8903,59.99
28164,CnD,USA,Retail,Standard,PC,2011,5,4,NonCasual,8532,59.99
28165,CnD,USA,Retail,Standard,PC,2011,5,5,NonCasual,8230,59.99
28166,CnD,USA,Retail,Standard,PC,2011,5,6,NonCasual,7964,59.99
28167,CnD,USA,Retail,Standard,PC,2011,5,7,NonCasual,7757,59.99
28168,CnD,USA,Retail,Standard,PC,2011,5,8,NonCasual,7527,59.99
28169,CnD,USA,Retail,Standard,PC,2011,5,9,NonCasual,7333,59.99
28170,CnD,USA,Retail,Standard,PC,2011,5,10,NonCasual,7096,59.99
28171,CnD,USA,Retail,Standard,PC,2011,5,11,NonCasual,6984,59.99
28172,CnD,USA,Retail,Standard,PC,2011,5,12,NonCasual,6614,59.99
28173,CnD,USA,Retail,Standard,PC,2011,5,13,NonCasual,6508,59.99
28174,CnD,USA,Retail,Standard,PC,2011,5,14,NonCasual,6447,59.99
28175,CnD,USA,Retail,Standard,PC,2011,5,15,NonCasual,6421,59.99
28176,CnD,USA,Retail,Standard,PC,2011,5,16,NonCasual,6388,59.99
28177,CnD,USA,Retail,Standard,PC,2011,5,17,NonCasual,6351,59.99
28178,CnD,USA,Retail,Standard,PC,2011,5,18,NonCasual,6327,59.99
28179,CnD,USA,Retail,Standard,PC,2011,5,19,NonCasual,6277,59.99
28180,CnD,USA,Retail,Standard,PC,2011,5,20,NonCasual,6247,59.99
28181,CnD,USA,Retail,Standard,PC,2011,5,21,NonCasual,6237,59.99
28182,CnD,USA,Retail,Standard,PC,2011,5,22,NonCasual,6233,59.99
28183,CnD,USA,Retail,Standard,PC,2011,5,23,NonCasual,6227,59.99
28184,CnD,USA,Retail,Standard,PC,2011,5,24,NonCasual,6223,59.99
28185,CnD,USA,Retail,Standard,PC,2011,5,25,NonCasual,6222,59.99
28186,CnD,USA,Retail,Standard,PC,2011,5,26,NonCasual,6236,59.99
28187,CnD,USA,Retail,Standard,PC,2011,5,27,NonCasual,6267,59.99
28188,CnD,USA,Retail,Standard,PC,2011,5,28,NonCasual,6313,59.99
28189,CnD,USA,Retail,Standard,PC,2011,5,29,NonCasual,6468,59.99
28190,CnD,USA,Retail,Standard,PC,2011,5,30,NonCasual,6504,59.99
28191,CnD,USA,Retail,Standard,PC,2011,5,31,NonCasual,6599,59.99
28192,CnD,USA,Retail,Standard,PC,2011,5,32,NonCasual,6677,59.99
28193,CnD,USA,Retail,Standard,PC,2011,5,33,NonCasual,6725,59.99
28194,CnD,USA,Retail,Standard,PC,2011,5,34,NonCasual,6415,59.99
28195,CnD,USA,Retail,Standard,PC,2011,5,35,NonCasual,6216,59.99
28196,CnD,USA,Retail,Standard,PC,2011,5,36,NonCasual,6017,59.99
28197,CnD,USA,Retail,Standard,PC,2011,5,37,NonCasual,5643,59.99
28198,CnD,USA,Retail,Standard,PC,2011,5,38,NonCasual,5473,59.99
28199,CnD,USA,Retail,Standard,PC,2011,5,39,NonCasual,5286,59.99
28200,CnD,USA,Retail,Standard,PC,2011,5,40,NonCasual,5033,59.99
28201,CnD,USA,Retail,Standard,PC,2011,5,41,NonCasual,4881,59.99
28202,CnD,USA,Retail,Standard,PC,2011,5,42,NonCasual,4756,59.99
28203,CnD,USA,Retail,Standard,PC,2011,5,43,NonCasual,4648,59.99
28204,CnD,USA,Retail,Standard,PC,2011,5,44,NonCasual,4547,59.99
28205,CnD,USA,Retail,Standard,PC,2011,5,45,NonCasual,4431,59.99
28206,CnD,USA,Retail,Standard,PC,2011,5,46,NonCasual,4241,59.99
28207,CnD,USA,Retail,Standard,PC,2011,5,47,NonCasual,4106,59.99
28208,CnD,USA,Retail,Standard,PC,2011,5,48,NonCasual,3993,59.99
28209,CnD,USA,Retail,Standard,PC,2011,5,49,NonCasual,3832,59.99
28210,CnD,USA,Retail,Standard,PC,2011,5,50,NonCasual,3680,59.99
28211,CnD,USA,Retail,Standard,PC,2011,5,51,NonCasual,3498,59.99
28212,CnD,USA,Retail,Standard,PC,2011,5,52,NonCasual,3345,59.99
28213,CnD,USA,Retail,Standard,PC,2011,5,53,NonCasual,3112,59.99
28214,CnD,USA,Retail,Standard,PC,2011,5,54,NonCasual,2831,59.99
28215,CnD,USA,Retail,Standard,PC,2011,5,55,NonCasual,2496,59.99
28216,CnD,USA,Retail,Standard,PC,2011,5,56,NonCasual,2151,59.99
28217,CnD,USA,Retail,Standard,PC,2011,5,57,NonCasual,1646,59.99
28218,CnD,USA,Retail,Standard,PC,2011,5,58,NonCasual,1520,59.99
28219,CnD,USA,Retail,Standard,PC,2011,5,59,NonCasual,1429,59.99
28220,CnD,USA,Retail,Standard,PC,2011,5,60,NonCasual,1317,59.99
28221,CnD,USA,Retail,Standard,PC,2011,5,61,NonCasual,1211,59.99
28222,CnD,USA,Retail,Standard,PC,2011,5,62,NonCasual,1097,59.99
28223,CnD,USA,Retail,Standard,PC,2011,5,63,NonCasual,804,59.99
28224,CnD,USA,Retail,Standard,PC,2011,5,64,NonCasual,668,59.99
28225,CnD,USA,Retail,Standard,PC,2011,5,65,NonCasual,466,59.99
28226,CnD,USA,Retail,Standard,PC,2011,5,66,NonCasual,274,59.99
29552,CnD 2,USA,Digital,Standard,PS,2013,11,0,NonCasual,21364,59.99
29553,CnD 2,USA,Digital,Standard,PS,2013,11,1,NonCasual,12197,59.99
29554,CnD 2,USA,Digital,Standard,PS,2013,11,2,NonCasual,7382,59.99
29555,CnD 2,USA,Digital,Standard,PS,2013,11,3,NonCasual,5453,59.99
29556,CnD 2,USA,Digital,Standard,PS,2013,11,4,NonCasual,4635,59.99
29557,CnD 2,USA,Digital,Standard,PS,2013,11,5,NonCasual,4158,59.99
29558,CnD 2,USA,Digital,Standard,PS,2013,11,6,NonCasual,3673,59.99
29559,CnD 2,USA,Digital,Standard,PS,2013,11,7,NonCasual,3080,59.99
29560,CnD 2,USA,Digital,Standard,PS,2013,11,8,NonCasual,2877,59.99
29561,CnD 2,USA,Digital,Standard,PS,2013,11,9,NonCasual,2642,59.99
29562,CnD 2,USA,Digital,Standard,PS,2013,11,10,NonCasual,2387,59.99
29563,CnD 2,USA,Digital,Standard,PS,2013,11,11,NonCasual,2177,59.99
29564,CnD 2,USA,Digital,Standard,PS,2013,11,12,NonCasual,1926,59.99
29565,CnD 2,USA,Digital,Standard,PS,2013,11,13,NonCasual,1824,59.99
29566,CnD 2,USA,Digital,Standard,PS,2013,11,14,NonCasual,1690,59.99
29567,CnD 2,USA,Digital,Standard,PS,2013,11,15,NonCasual,1580,59.99
29568,CnD 2,USA,Digital,Standard,PS,2013,11,16,NonCasual,1451,59.99
29569,CnD 2,USA,Digital,Standard,PS,2013,11,17,NonCasual,1345,59.99
29570,CnD 2,USA,Digital,Standard,PS,2013,11,18,NonCasual,1245,59.99
29571,CnD 2,USA,Digital,Standard,PS,2013,11,19,NonCasual,1137,59.99
29572,CnD 2,USA,Digital,Standard,PS,2013,11,20,NonCasual,991,59.99
29573,CnD 2,USA,Digital,Standard,PS,2013,11,21,NonCasual,802,59.99
29574,CnD 2,USA,Digital,Standard,PS,2013,11,22,NonCasual,579,59.99
29575,CnD 2,USA,Digital,Standard,PS,2013,11,23,NonCasual,123,59.99
29576,CnD 2,USA,Digital,Standard,PS,2013,11,24,NonCasual,0,59.99
29577,CnD 2,USA,Digital,Standard,XBOX,2013,11,0,NonCasual,12378,59.99
29578,CnD 2,USA,Digital,Standard,XBOX,2013,11,1,NonCasual,12378,59.99
29579,CnD 2,USA,Digital,Standard,XBOX,2013,11,2,NonCasual,9022,59.99
29580,CnD 2,USA,Digital,Standard,XBOX,2013,11,3,NonCasual,7260,59.99
29581,CnD 2,USA,Digital,Standard,XBOX,2013,11,4,NonCasual,6470,59.99
29582,CnD 2,USA,Digital,Standard,XBOX,2013,11,5,NonCasual,5854,59.99
29583,CnD 2,USA,Digital,Standard,XBOX,2013,11,6,NonCasual,5354,59.99
29584,CnD 2,USA,Digital,Standard,XBOX,2013,11,7,NonCasual,4924,59.99
29585,CnD 2,USA,Digital,Standard,XBOX,2013,11,8,NonCasual,4554,59.99
29586,CnD 2,USA,Digital,Standard,XBOX,2013,11,9,NonCasual,4121,59.99
29587,CnD 2,USA,Digital,Standard,XBOX,2013,11,10,NonCasual,3522,59.99
29588,CnD 2,USA,Digital,Standard,XBOX,2013,11,11,NonCasual,2917,59.99
29589,CnD 2,USA,Digital,Standard,XBOX,2013,11,12,NonCasual,2343,59.99
29590,CnD 2,USA,Digital,Standard,XBOX,2013,11,13,NonCasual,1982,59.99
29591,CnD 2,USA,Digital,Standard,XBOX,2013,11,14,NonCasual,1692,59.99
29592,CnD 2,USA,Digital,Standard,XBOX,2013,11,15,NonCasual,1440,59.99
29593,CnD 2,USA,Digital,Standard,XBOX,2013,11,16,NonCasual,1279,59.99
29594,CnD 2,USA,Digital,Standard,XBOX,2013,11,17,NonCasual,1104,59.99
29595,CnD 2,USA,Digital,Standard,XBOX,2013,11,18,NonCasual,1015,59.99
29596,CnD 2,USA,Digital,Standard,XBOX,2013,11,19,NonCasual,923,59.99
29597,CnD 2,USA,Digital,Standard,XBOX,2013,11,20,NonCasual,840,59.99
29598,CnD 2,USA,Digital,Standard,XBOX,2013,11,21,NonCasual,683,59.99
29599,CnD 2,USA,Digital,Standard,XBOX,2013,11,22,NonCasual,510,59.99
29600,CnD 2,USA,Digital,Standard,XBOX,2013,11,23,NonCasual,252,59.99
29601,CnD 2,USA,Digital,Standard,XBOX,2013,11,24,NonCasual,0,59.99
29602,CnD 2,USA,Digital,Standard,PC,2013,11,0,NonCasual,5907,59.99
29603,CnD 2,USA,Digital,Standard,PC,2013,11,1,NonCasual,5336,59.99
29604,CnD 2,USA,Digital,Standard,PC,2013,11,2,NonCasual,222,59.99
29605,CnD 2,USA,Digital,Standard,PC,2013,11,3,NonCasual,2463,59.99
29606,CnD 2,USA,Digital,Standard,PC,2013,11,4,NonCasual,1911,59.99
29607,CnD 2,USA,Digital,Standard,PC,2013,11,5,NonCasual,1619,59.99
29608,CnD 2,USA,Digital,Standard,PC,2013,11,6,NonCasual,1431,59.99
29609,CnD 2,USA,Digital,Standard,PC,2013,11,7,NonCasual,1330,59.99
29610,CnD 2,USA,Digital,Standard,PC,2013,11,8,NonCasual,1205,59.99
29611,CnD 2,USA,Digital,Standard,PC,2013,11,9,NonCasual,876,59.99
29612,CnD 2,USA,Digital,Standard,PC,2013,11,10,NonCasual,981,59.99
29613,CnD 2,USA,Digital,Standard,PC,2013,11,11,NonCasual,913,59.99
29614,CnD 2,USA,Digital,Standard,PC,2013,11,12,NonCasual,853,59.99
29615,CnD 2,USA,Digital,Standard,PC,2013,11,13,NonCasual,795,59.99
29616,CnD 2,USA,Digital,Standard,PC,2013,11,14,NonCasual,627,59.99
29617,CnD 2,USA,Digital,Standard,PC,2013,11,15,NonCasual,587,59.99
29618,CnD 2,USA,Digital,Standard,PC,2013,11,16,NonCasual,540,59.99
29619,CnD 2,USA,Digital,Standard,PC,2013,11,17,NonCasual,505,59.99
29620,CnD 2,USA,Digital,Standard,PC,2013,11,18,NonCasual,473,59.99
29621,CnD 2,USA,Digital,Standard,PC,2013,11,19,NonCasual,440,59.99
29622,CnD 2,USA,Digital,Standard,PC,2013,11,20,NonCasual,404,59.99
29623,CnD 2,USA,Digital,Standard,PC,2013,11,21,NonCasual,375,59.99
29624,CnD 2,USA,Digital,Standard,PC,2013,11,22,NonCasual,339,59.99
29625,CnD 2,USA,Digital,Standard,PC,2013,11,23,NonCasual,292,59.99
29626,CnD 2,USA,Digital,Standard,PC,2013,11,24,NonCasual,229,59.99
29627,CnD 2,USA,Digital,Standard,PC,2013,11,25,NonCasual,132,59.99
29628,CnD 2,USA,Digital,Standard,PC,2013,11,26,NonCasual,0,59.99
29725,CnD 2,USA,Retail,Standard,PS,2013,11,0,NonCasual,60465,59.99
29726,CnD 2,USA,Retail,Standard,PS,2013,11,1,NonCasual,52634,59.99
29727,CnD 2,USA,Retail,Standard,PS,2013,11,2,NonCasual,37927,59.99
29728,CnD 2,USA,Retail,Standard,PS,2013,11,3,NonCasual,30403,59.99
29729,CnD 2,USA,Retail,Standard,PS,2013,11,4,NonCasual,25924,59.99
29730,CnD 2,USA,Retail,Standard,PS,2013,11,5,NonCasual,23360,59.99
29731,CnD 2,USA,Retail,Standard,PS,2013,11,6,NonCasual,21033,59.99
29732,CnD 2,USA,Retail,Standard,PS,2013,11,7,NonCasual,18293,59.99
29733,CnD 2,USA,Retail,Standard,PS,2013,11,8,NonCasual,16271,59.99
29734,CnD 2,USA,Retail,Standard,PS,2013,11,9,NonCasual,14710,59.99
29735,CnD 2,USA,Retail,Standard,PS,2013,11,10,NonCasual,13500,59.99
29736,CnD 2,USA,Retail,Standard,PS,2013,11,11,NonCasual,12511,59.99
29737,CnD 2,USA,Retail,Standard,PS,2013,11,12,NonCasual,11517,59.99
29738,CnD 2,USA,Retail,Standard,PS,2013,11,13,NonCasual,10751,59.99
29739,CnD 2,USA,Retail,Standard,PS,2013,11,14,NonCasual,10083,59.99
29740,CnD 2,USA,Retail,Standard,PS,2013,11,15,NonCasual,9394,59.99
29741,CnD 2,USA,Retail,Standard,PS,2013,11,16,NonCasual,8826,59.99
29742,CnD 2,USA,Retail,Standard,PS,2013,11,17,NonCasual,8265,59.99
29743,CnD 2,USA,Retail,Standard,PS,2013,11,18,NonCasual,7660,59.99
29744,CnD 2,USA,Retail,Standard,PS,2013,11,19,NonCasual,7005,59.99
29745,CnD 2,USA,Retail,Standard,PS,2013,11,20,NonCasual,6212,59.99
29746,CnD 2,USA,Retail,Standard,PS,2013,11,21,NonCasual,5085,59.99
29747,CnD 2,USA,Retail,Standard,PS,2013,11,22,NonCasual,3698,59.99
29748,CnD 2,USA,Retail,Standard,PS,2013,11,23,NonCasual,1382,59.99
29749,CnD 2,USA,Retail,Standard,XBOX,2013,11,0,NonCasual,32943,59.99
29750,CnD 2,USA,Retail,Standard,XBOX,2013,11,1,NonCasual,29314,59.99
29751,CnD 2,USA,Retail,Standard,XBOX,2013,11,2,NonCasual,21715,59.99
29752,CnD 2,USA,Retail,Standard,XBOX,2013,11,3,NonCasual,17311,59.99
29753,CnD 2,USA,Retail,Standard,XBOX,2013,11,4,NonCasual,14709,59.99
29754,CnD 2,USA,Retail,Standard,XBOX,2013,11,5,NonCasual,13213,59.99
29755,CnD 2,USA,Retail,Standard,XBOX,2013,11,6,NonCasual,11948,59.99
29756,CnD 2,USA,Retail,Standard,XBOX,2013,11,7,NonCasual,10529,59.99
29757,CnD 2,USA,Retail,Standard,XBOX,2013,11,8,NonCasual,9461,59.99
29758,CnD 2,USA,Retail,Standard,XBOX,2013,11,9,NonCasual,8566,59.99
29759,CnD 2,USA,Retail,Standard,XBOX,2013,11,10,NonCasual,7982,59.99
29760,CnD 2,USA,Retail,Standard,XBOX,2013,11,11,NonCasual,7439,59.99
29761,CnD 2,USA,Retail,Standard,XBOX,2013,11,12,NonCasual,6915,59.99
29762,CnD 2,USA,Retail,Standard,XBOX,2013,11,13,NonCasual,6446,59.99
29763,CnD 2,USA,Retail,Standard,XBOX,2013,11,14,NonCasual,6035,59.99
29764,CnD 2,USA,Retail,Standard,XBOX,2013,11,15,NonCasual,5632,59.99
29765,CnD 2,USA,Retail,Standard,XBOX,2013,11,16,NonCasual,5262,59.99
29766,CnD 2,USA,Retail,Standard,XBOX,2013,11,17,NonCasual,4924,59.99
29767,CnD 2,USA,Retail,Standard,XBOX,2013,11,18,NonCasual,4546,59.99
29768,CnD 2,USA,Retail,Standard,XBOX,2013,11,19,NonCasual,4155,59.99
