Installment,Region,Channel,Edition,Platform,ReleaseYear,ReleaseMonth,RelativeWeek,GameType,ReservesLevel
RPG S,CAN,Retail,Gold,PS4,2012,10,18,NonCasual,1229
RPG S,CAN,Retail,Gold,PS4,2012,10,19,NonCasual,908
RPG S,CAN,Retail,Gold,PS4,2012,10,20,NonCasual,809
RPG S,CAN,Retail,Gold,PS4,2012,10,21,NonCasual,707
RPG S,CAN,Retail,Gold,PS4,2012,10,22,NonCasual,590
RPG S,CAN,Retail,Gold,PS4,2012,10,23,NonCasual,378
RPG S,CAN,Retail,Gold,XBOX ONE,2012,10,0,NonCasual,2222
RPG S,CAN,Retail,Gold,XBOX ONE,2012,10,1,NonCasual,2220
RPG S,CAN,Retail,Gold,XBOX ONE,2012,10,2,NonCasual,2090
RPG S,CAN,Retail,Gold,XBOX ONE,2012,10,3,NonCasual,1965
RPG S,CAN,Retail,Gold,XBOX ONE,2012,10,4,NonCasual,1878
RPG S,CAN,Retail,Gold,XBOX ONE,2012,10,5,NonCasual,1813
RPG S,CAN,Retail,Gold,XBOX ONE,2012,10,6,NonCasual,1685
RPG S,CAN,Retail,Gold,XBOX ONE,2012,10,7,NonCasual,1617
RPG S,CAN,Retail,Gold,XBOX ONE,2012,10,8,NonCasual,1552
RPG S,CAN,Retail,Gold,XBOX ONE,2012,10,9,NonCasual,1510
RPG S,CAN,Retail,Gold,XBOX ONE,2012,10,10,NonCasual,1453
RPG S,CAN,Retail,Gold,XBOX ONE,2012,10,11,NonCasual,1386
RPG S,CAN,Retail,Gold,XBOX ONE,2012,10,12,NonCasual,1352
RPG S,CAN,Retail,Gold,XBOX ONE,2012,10,13,NonCasual,1288
RPG S,CAN,Retail,Gold,XBOX ONE,2012,10,14,NonCasual,1221
RPG S,CAN,Retail,Gold,XBOX ONE,2012,10,15,NonCasual,1150
RPG S,CAN,Retail,Gold,XBOX ONE,2012,10,16,NonCasual,1059
RPG S,CAN,Retail,Gold,XBOX ONE,2012,10,17,NonCasual,968
RPG S,CAN,Retail,Gold,XBOX ONE,2012,10,18,NonCasual,820
RPG S,CAN,Retail,Gold,XBOX ONE,2012,10,19,NonCasual,562
RPG S,CAN,Retail,Gold,XBOX ONE,2012,10,20,NonCasual,496
RPG S,CAN,Retail,Gold,XBOX ONE,2012,10,21,NonCasual,422
RPG S,CAN,Retail,Gold,XBOX ONE,2012,10,22,NonCasual,341
RPG S,CAN,Retail,Gold,XBOX ONE,2012,10,23,NonCasual,227
RPG S,CAN,Retail,Gold,PC,2012,11,0,NonCasual,331
RPG S,CAN,Retail,Gold,PC,2012,11,1,NonCasual,331
RPG S,CAN,Retail,Gold,PC,2012,11,2,NonCasual,119
RPG S,CAN,Retail,Gold,PC,2012,11,3,NonCasual,114
RPG S,CAN,Retail,Gold,PC,2012,11,4,NonCasual,108
RPG S,CAN,Retail,Gold,PC,2012,11,5,NonCasual,108
RPG S,CAN,Retail,Gold,PC,2012,11,6,NonCasual,99
RPG S,CAN,Retail,Gold,PC,2012,11,7,NonCasual,94
RPG S,CAN,Retail,Gold,PC,2012,11,8,NonCasual,89
RPG S,CAN,Retail,Gold,PC,2012,11,9,NonCasual,85
RPG S,CAN,Retail,Gold,PC,2012,11,10,NonCasual,83
RPG S,CAN,Retail,Gold,PC,2012,11,11,NonCasual,80
RPG S,CAN,Retail,Gold,PC,2012,11,12,NonCasual,78
RPG S,CAN,Retail,Gold,PC,2012,11,13,NonCasual,75
RPG S,CAN,Retail,Gold,PC,2012,11,14,NonCasual,76
RPG S,CAN,Retail,Gold,PC,2012,11,15,NonCasual,72
RPG S,CAN,Retail,Gold,PC,2012,11,16,NonCasual,70
RPG S,CAN,Retail,Gold,PC,2012,11,17,NonCasual,69
RPG S,CAN,Retail,Gold,PC,2012,11,18,NonCasual,67
RPG S,CAN,Retail,Gold,PC,2012,11,19,NonCasual,63
RPG S,CAN,Retail,Gold,PC,2012,11,20,NonCasual,57
RPG S,CAN,Retail,Gold,PC,2012,11,21,NonCasual,52
RPG S,CAN,Retail,Gold,PC,2012,11,22,NonCasual,37
RPG S,CAN,Retail,Gold,PC,2012,11,23,NonCasual,21
RPG S,CAN,Retail,Gold,PC,2012,11,24,NonCasual,19
RPG S,CAN,Retail,Gold,PC,2012,11,25,NonCasual,14
RPG S,CAN,Retail,Gold,PC,2012,11,26,NonCasual,10
RPG S,CAN,Retail,Gold,PC,2012,11,27,NonCasual,8
RPG S,CAN,Retail,Standard,PS4,2012,10,0,NonCasual,9412
RPG S,CAN,Retail,Standard,PS4,2012,10,1,NonCasual,8309
RPG S,CAN,Retail,Standard,PS4,2012,10,2,NonCasual,7480
RPG S,CAN,Retail,Standard,PS4,2012,10,3,NonCasual,6845
RPG S,CAN,Retail,Standard,PS4,2012,10,4,NonCasual,6478
RPG S,CAN,Retail,Standard,PS4,2012,10,5,NonCasual,6163
RPG S,CAN,Retail,Standard,PS4,2012,10,6,NonCasual,5002
RPG S,CAN,Retail,Standard,PS4,2012,10,7,NonCasual,4853
RPG S,CAN,Retail,Standard,PS4,2012,10,8,NonCasual,4590
RPG S,CAN,Retail,Standard,PS4,2012,10,9,NonCasual,4463
RPG S,CAN,Retail,Standard,PS4,2012,10,10,NonCasual,4310
RPG S,CAN,Retail,Standard,PS4,2012,10,11,NonCasual,4161
RPG S,CAN,Retail,Standard,PS4,2012,10,12,NonCasual,4055
RPG S,CAN,Retail,Standard,PS4,2012,10,13,NonCasual,3928
RPG S,CAN,Retail,Standard,PS4,2012,10,14,NonCasual,3808
RPG S,CAN,Retail,Standard,PS4,2012,10,15,NonCasual,3626
RPG S,CAN,Retail,Standard,PS4,2012,10,16,NonCasual,3430
RPG S,CAN,Retail,Standard,PS4,2012,10,17,NonCasual,3212
RPG S,CAN,Retail,Standard,PS4,2012,10,18,NonCasual,2724
RPG S,CAN,Retail,Standard,PS4,2012,10,19,NonCasual,810
RPG S,CAN,Retail,Standard,PS4,2012,10,20,NonCasual,715
RPG S,CAN,Retail,Standard,PS4,2012,10,21,NonCasual,594
RPG S,CAN,Retail,Standard,PS4,2012,10,22,NonCasual,494
RPG S,CAN,Retail,Standard,PS4,2012,10,23,NonCasual,254
RPG S,CAN,Retail,Standard,XBOX ONE,2012,10,0,NonCasual,5419
RPG S,CAN,Retail,Standard,XBOX ONE,2012,10,1,NonCasual,4805
RPG S,CAN,Retail,Standard,XBOX ONE,2012,10,2,NonCasual,4311
RPG S,CAN,Retail,Standard,XBOX ONE,2012,10,3,NonCasual,4018
RPG S,CAN,Retail,Standard,XBOX ONE,2012,10,4,NonCasual,3771
RPG S,CAN,Retail,Standard,XBOX ONE,2012,10,5,NonCasual,3583
RPG S,CAN,Retail,Standard,XBOX ONE,2012,10,6,NonCasual,2886
RPG S,CAN,Retail,Standard,XBOX ONE,2012,10,7,NonCasual,2772
RPG S,CAN,Retail,Standard,XBOX ONE,2012,10,8,NonCasual,2574
RPG S,CAN,Retail,Standard,XBOX ONE,2012,10,9,NonCasual,2468
RPG S,CAN,Retail,Standard,XBOX ONE,2012,10,10,NonCasual,2360
RPG S,CAN,Retail,Standard,XBOX ONE,2012,10,11,NonCasual,2261
RPG S,CAN,Retail,Standard,XBOX ONE,2012,10,12,NonCasual,2173
RPG S,CAN,Retail,Standard,XBOX ONE,2012,10,13,NonCasual,2028
RPG S,CAN,Retail,Standard,XBOX ONE,2012,10,14,NonCasual,1917
RPG S,CAN,Retail,Standard,XBOX ONE,2012,10,15,NonCasual,1784
RPG S,CAN,Retail,Standard,XBOX ONE,2012,10,16,NonCasual,1637
RPG S,CAN,Retail,Standard,XBOX ONE,2012,10,17,NonCasual,1493
RPG S,CAN,Retail,Standard,XBOX ONE,2012,10,18,NonCasual,1197
RPG S,CAN,Retail,Standard,XBOX ONE,2012,10,19,NonCasual,452
RPG S,CAN,Retail,Standard,XBOX ONE,2012,10,20,NonCasual,391
RPG S,CAN,Retail,Standard,XBOX ONE,2012,10,21,NonCasual,343
RPG S,CAN,Retail,Standard,XBOX ONE,2012,10,22,NonCasual,273
RPG S,CAN,Retail,Standard,XBOX ONE,2012,10,23,NonCasual,145
RPG S,CAN,Retail,Standard,PC,2012,11,0,NonCasual,341
RPG S,CAN,Retail,Standard,PC,2012,11,1,NonCasual,341
RPG S,CAN,Retail,Standard,PC,2012,11,2,NonCasual,206
RPG S,CAN,Retail,Standard,PC,2012,11,3,NonCasual,188
RPG S,CAN,Retail,Standard,PC,2012,11,4,NonCasual,177
RPG S,CAN,Retail,Standard,PC,2012,11,5,NonCasual,175
RPG S,CAN,Retail,Standard,PC,2012,11,6,NonCasual,158
RPG S,CAN,Retail,Standard,PC,2012,11,7,NonCasual,145
RPG S,CAN,Retail,Standard,PC,2012,11,8,NonCasual,140
RPG S,CAN,Retail,Standard,PC,2012,11,9,NonCasual,128
RPG S,CAN,Retail,Standard,PC,2012,11,10,NonCasual,117
RPG S,CAN,Retail,Standard,PC,2012,11,11,NonCasual,117
RPG S,CAN,Retail,Standard,PC,2012,11,12,NonCasual,114
RPG S,CAN,Retail,Standard,PC,2012,11,13,NonCasual,109
RPG S,CAN,Retail,Standard,PC,2012,11,14,NonCasual,102
RPG S,CAN,Retail,Standard,PC,2012,11,15,NonCasual,99
RPG S,CAN,Retail,Standard,PC,2012,11,16,NonCasual,98
RPG S,CAN,Retail,Standard,PC,2012,11,17,NonCasual,97
RPG S,CAN,Retail,Standard,PC,2012,11,18,NonCasual,92
RPG S,CAN,Retail,Standard,PC,2012,11,19,NonCasual,85
RPG S,CAN,Retail,Standard,PC,2012,11,20,NonCasual,80
RPG S,CAN,Retail,Standard,PC,2012,11,21,NonCasual,70
RPG S,CAN,Retail,Standard,PC,2012,11,22,NonCasual,63
RPG S,CAN,Retail,Standard,PC,2012,11,23,NonCasual,26
RPG S,CAN,Retail,Standard,PC,2012,11,24,NonCasual,22
RPG S,CAN,Retail,Standard,PC,2012,11,25,NonCasual,20
RPG S,CAN,Retail,Standard,PC,2012,11,26,NonCasual,13
RPG S,CAN,Retail,Standard,PC,2012,11,27,NonCasual,9
RPG S,BRA,Digital,Gold,PS4,2012,10,0,NonCasual,530
RPG S,BRA,Digital,Gold,PS4,2012,10,1,NonCasual,292
RPG S,BRA,Digital,Gold,PS4,2012,10,2,NonCasual,185
RPG S,BRA,Digital,Gold,PS4,2012,10,3,NonCasual,123
RPG S,BRA,Digital,Gold,PS4,2012,10,4,NonCasual,75
RPG S,BRA,Digital,Gold,PS4,2012,10,5,NonCasual,61
RPG S,BRA,Digital,Gold,PS4,2012,10,6,NonCasual,40
RPG S,BRA,Digital,Gold,PS4,2012,10,7,NonCasual,34
RPG S,BRA,Digital,Gold,PS4,2012,10,8,NonCasual,28
RPG S,BRA,Digital,Gold,PS4,2012,10,9,NonCasual,26
RPG S,BRA,Digital,Gold,PS4,2012,10,10,NonCasual,22
RPG S,BRA,Digital,Gold,PS4,2012,10,11,NonCasual,19
RPG S,BRA,Digital,Gold,PS4,2012,10,12,NonCasual,15
RPG S,BRA,Digital,Gold,PS4,2012,10,13,NonCasual,14
RPG S,BRA,Digital,Gold,PS4,2012,10,14,NonCasual,13
RPG S,BRA,Digital,Gold,PS4,2012,10,15,NonCasual,13
RPG S,BRA,Digital,Gold,PS4,2012,10,16,NonCasual,12
RPG S,BRA,Digital,Gold,PS4,2012,10,17,NonCasual,11
RPG S,BRA,Digital,Gold,PS4,2012,10,18,NonCasual,11
RPG S,BRA,Digital,Gold,PS4,2012,10,19,NonCasual,10
RPG S,BRA,Digital,Gold,PS4,2012,10,20,NonCasual,8
RPG S,BRA,Digital,Gold,PS4,2012,10,21,NonCasual,6
RPG S,BRA,Digital,Gold,PS4,2012,10,22,NonCasual,2
RPG S,BRA,Digital,Gold,XBOX ONE,2012,10,0,NonCasual,449
RPG S,BRA,Digital,Gold,XBOX ONE,2012,10,1,NonCasual,283
RPG S,BRA,Digital,Gold,PC,2012,11,0,NonCasual,781
RPG S,BRA,Digital,Gold,PC,2012,11,1,NonCasual,597
RPG S,BRA,Digital,Gold,PC,2012,11,2,NonCasual,490
RPG S,BRA,Digital,Gold,PC,2012,11,4,NonCasual,272
RPG S,BRA,Digital,Gold,PC,2012,11,5,NonCasual,241
RPG S,BRA,Digital,Gold,PC,2012,11,6,NonCasual,213
RPG S,BRA,Digital,Gold,PC,2012,11,7,NonCasual,188
RPG S,BRA,Digital,Gold,PC,2012,11,8,NonCasual,167
RPG S,BRA,Digital,Gold,PC,2012,11,9,NonCasual,158
RPG S,BRA,Digital,Gold,PC,2012,11,10,NonCasual,146
RPG S,BRA,Digital,Gold,PC,2012,11,11,NonCasual,134
RPG S,BRA,Digital,Gold,PC,2012,11,12,NonCasual,121
RPG S,BRA,Digital,Gold,PC,2012,11,13,NonCasual,112
RPG S,BRA,Digital,Gold,PC,2012,11,14,NonCasual,106
RPG S,BRA,Digital,Gold,PC,2012,11,15,NonCasual,102
RPG S,BRA,Digital,Gold,PC,2012,11,16,NonCasual,96
RPG S,BRA,Digital,Gold,PC,2012,11,17,NonCasual,94
RPG S,BRA,Digital,Gold,PC,2012,11,18,NonCasual,90
RPG S,BRA,Digital,Gold,PC,2012,11,19,NonCasual,88
RPG S,BRA,Digital,Gold,PC,2012,11,20,NonCasual,90
RPG S,BRA,Digital,Gold,PC,2012,11,21,NonCasual,81
RPG S,BRA,Digital,Gold,PC,2012,11,22,NonCasual,61
RPG S,BRA,Digital,Gold,PC,2012,11,23,NonCasual,45
RPG S,BRA,Digital,Gold,PC,2012,11,24,NonCasual,33
RPG S,BRA,Digital,Gold,PC,2012,11,25,NonCasual,30
RPG S,BRA,Digital,Gold,PC,2012,11,26,NonCasual,28
RPG S,BRA,Digital,Gold,PC,2012,11,27,NonCasual,21
RPG S,BRA,Digital,Standard,PS4,2012,10,0,NonCasual,572
RPG S,BRA,Digital,Standard,PS4,2012,10,1,NonCasual,289
RPG S,BRA,Digital,Standard,PS4,2012,10,2,NonCasual,199
RPG S,BRA,Digital,Standard,PS4,2012,10,3,NonCasual,157
RPG S,BRA,Digital,Standard,PS4,2012,10,4,NonCasual,122
RPG S,BRA,Digital,Standard,PS4,2012,10,5,NonCasual,116
RPG S,BRA,Digital,Standard,PS4,2012,10,6,NonCasual,100
RPG S,BRA,Digital,Standard,PS4,2012,10,7,NonCasual,91
RPG S,BRA,Digital,Standard,PS4,2012,10,8,NonCasual,85
RPG S,BRA,Digital,Standard,PS4,2012,10,9,NonCasual,78
RPG S,BRA,Digital,Standard,PS4,2012,10,10,NonCasual,69
RPG S,BRA,Digital,Standard,PS4,2012,10,11,NonCasual,56
RPG S,BRA,Digital,Standard,PS4,2012,10,12,NonCasual,53
RPG S,BRA,Digital,Standard,PS4,2012,10,13,NonCasual,50
RPG S,BRA,Digital,Standard,PS4,2012,10,14,NonCasual,42
RPG S,BRA,Digital,Standard,PS4,2012,10,15,NonCasual,39
RPG S,BRA,Digital,Standard,PS4,2012,10,16,NonCasual,32
RPG S,BRA,Digital,Standard,PS4,2012,10,17,NonCasual,24
RPG S,BRA,Digital,Standard,PS4,2012,10,18,NonCasual,22
RPG S,BRA,Digital,Standard,PS4,2012,10,19,NonCasual,11
RPG S,BRA,Digital,Standard,PS4,2012,10,20,NonCasual,8
RPG S,BRA,Digital,Standard,PS4,2012,10,21,NonCasual,6
RPG S,BRA,Digital,Standard,PS4,2012,10,22,NonCasual,3
RPG S,BRA,Digital,Standard,XBOX ONE,2012,10,0,NonCasual,305
RPG S,BRA,Digital,Standard,XBOX ONE,2012,10,1,NonCasual,136
RPG S,BRA,Digital,Standard,PC,2012,11,0,NonCasual,360
RPG S,BRA,Digital,Standard,PC,2012,11,1,NonCasual,265
RPG S,BRA,Digital,Standard,PC,2012,11,2,NonCasual,215
RPG S,BRA,Digital,Standard,PC,2012,11,4,NonCasual,102
RPG S,BRA,Digital,Standard,PC,2012,11,5,NonCasual,81
RPG S,BRA,Digital,Standard,PC,2012,11,6,NonCasual,66
RPG S,BRA,Digital,Standard,PC,2012,11,7,NonCasual,54
RPG S,BRA,Digital,Standard,PC,2012,11,8,NonCasual,48
RPG S,BRA,Digital,Standard,PC,2012,11,9,NonCasual,44
RPG S,BRA,Digital,Standard,PC,2012,11,10,NonCasual,41
RPG S,BRA,Digital,Standard,PC,2012,11,11,NonCasual,37
RPG S,BRA,Digital,Standard,PC,2012,11,12,NonCasual,36
RPG S,BRA,Digital,Standard,PC,2012,11,13,NonCasual,33
RPG S,BRA,Digital,Standard,PC,2012,11,14,NonCasual,31
RPG S,BRA,Digital,Standard,PC,2012,11,15,NonCasual,29
RPG S,BRA,Digital,Standard,PC,2012,11,16,NonCasual,25
RPG S,BRA,Digital,Standard,PC,2012,11,17,NonCasual,23
RPG S,BRA,Digital,Standard,PC,2012,11,18,NonCasual,22
RPG S,BRA,Digital,Standard,PC,2012,11,19,NonCasual,21
RPG S,BRA,Digital,Standard,PC,2012,11,20,NonCasual,17
RPG S,BRA,Digital,Standard,PC,2012,11,21,NonCasual,14
RPG S,BRA,Digital,Standard,PC,2012,11,22,NonCasual,9
RPG S,BRA,Digital,Standard,PC,2012,11,23,NonCasual,3
RPG S,BRA,Digital,Standard,PC,2012,11,24,NonCasual,3
RPG S,BRA,Digital,Standard,PC,2012,11,25,NonCasual,3
RPG S,BRA,Digital,Standard,PC,2012,11,27,NonCasual,3
RPG S,MEX,Digital,Gold,PS4,2012,10,0,NonCasual,76
RPG S,MEX,Digital,Gold,PS4,2012,10,1,NonCasual,37
RPG S,MEX,Digital,Gold,PS4,2012,10,2,NonCasual,25
RPG S,MEX,Digital,Gold,PS4,2012,10,3,NonCasual,22
RPG S,MEX,Digital,Gold,PS4,2012,10,4,NonCasual,18
RPG S,MEX,Digital,Gold,PS4,2012,10,5,NonCasual,15
RPG S,MEX,Digital,Gold,PS4,2012,10,6,NonCasual,13
RPG S,MEX,Digital,Gold,PS4,2012,10,7,NonCasual,13
RPG S,MEX,Digital,Gold,PS4,2012,10,8,NonCasual,11
RPG S,MEX,Digital,Gold,PS4,2012,10,9,NonCasual,10
RPG S,MEX,Digital,Gold,PS4,2012,10,10,NonCasual,10
RPG S,MEX,Digital,Gold,PS4,2012,10,11,NonCasual,10
RPG S,MEX,Digital,Gold,PS4,2012,10,12,NonCasual,10
RPG S,MEX,Digital,Gold,PS4,2012,10,13,NonCasual,9
RPG S,MEX,Digital,Gold,PS4,2012,10,14,NonCasual,9
RPG S,MEX,Digital,Gold,PS4,2012,10,15,NonCasual,9
RPG S,MEX,Digital,Gold,PS4,2012,10,16,NonCasual,8
RPG S,MEX,Digital,Gold,PS4,2012,10,17,NonCasual,8
RPG S,MEX,Digital,Gold,PS4,2012,10,18,NonCasual,6
RPG S,MEX,Digital,Gold,PS4,2012,10,19,NonCasual,3
RPG S,MEX,Digital,Gold,PS4,2012,10,20,NonCasual,3
RPG S,MEX,Digital,Gold,PS4,2012,10,21,NonCasual,3
RPG S,MEX,Digital,Gold,PS4,2012,10,22,NonCasual,1
RPG S,MEX,Digital,Gold,XBOX ONE,2012,10,0,NonCasual,282
RPG S,MEX,Digital,Gold,XBOX ONE,2012,10,1,NonCasual,145
RPG S,MEX,Digital,Gold,PC,2012,11,0,NonCasual,120
RPG S,MEX,Digital,Gold,PC,2012,11,1,NonCasual,84
RPG S,MEX,Digital,Gold,PC,2012,11,2,NonCasual,70
RPG S,MEX,Digital,Gold,PC,2012,11,4,NonCasual,50
RPG S,MEX,Digital,Gold,PC,2012,11,5,NonCasual,43
RPG S,MEX,Digital,Gold,PC,2012,11,6,NonCasual,34
RPG S,MEX,Digital,Gold,PC,2012,11,7,NonCasual,28
RPG S,MEX,Digital,Gold,PC,2012,11,8,NonCasual,28
RPG S,MEX,Digital,Gold,PC,2012,11,9,NonCasual,25
RPG S,MEX,Digital,Gold,PC,2012,11,10,NonCasual,24
RPG S,MEX,Digital,Gold,PC,2012,11,11,NonCasual,23
RPG S,MEX,Digital,Gold,PC,2012,11,12,NonCasual,23
RPG S,MEX,Digital,Gold,PC,2012,11,13,NonCasual,22
RPG S,MEX,Digital,Gold,PC,2012,11,14,NonCasual,22
RPG S,MEX,Digital,Gold,PC,2012,11,15,NonCasual,21
RPG S,MEX,Digital,Gold,PC,2012,11,16,NonCasual,20
RPG S,MEX,Digital,Gold,PC,2012,11,17,NonCasual,20
RPG S,MEX,Digital,Gold,PC,2012,11,18,NonCasual,20
RPG S,MEX,Digital,Gold,PC,2012,11,19,NonCasual,19
RPG S,MEX,Digital,Gold,PC,2012,11,20,NonCasual,17
RPG S,MEX,Digital,Gold,PC,2012,11,21,NonCasual,17
RPG S,MEX,Digital,Gold,PC,2012,11,22,NonCasual,14
RPG S,MEX,Digital,Gold,PC,2012,11,23,NonCasual,12
RPG S,MEX,Digital,Gold,PC,2012,11,24,NonCasual,10
RPG S,MEX,Digital,Gold,PC,2012,11,25,NonCasual,9
RPG S,MEX,Digital,Gold,PC,2012,11,27,NonCasual,7
RPG S,MEX,Digital,Standard,PS4,2012,10,0,NonCasual,144
RPG S,MEX,Digital,Standard,PS4,2012,10,1,NonCasual,76
RPG S,MEX,Digital,Standard,PS4,2012,10,2,NonCasual,58
RPG S,MEX,Digital,Standard,PS4,2012,10,3,NonCasual,50
RPG S,MEX,Digital,Standard,PS4,2012,10,4,NonCasual,46
RPG S,MEX,Digital,Standard,PS4,2012,10,5,NonCasual,43
RPG S,MEX,Digital,Standard,PS4,2012,10,6,NonCasual,41
RPG S,MEX,Digital,Standard,PS4,2012,10,7,NonCasual,40
RPG S,MEX,Digital,Standard,PS4,2012,10,8,NonCasual,37
RPG S,MEX,Digital,Standard,PS4,2012,10,9,NonCasual,31
RPG S,MEX,Digital,Standard,PS4,2012,10,10,NonCasual,30
RPG S,MEX,Digital,Standard,PS4,2012,10,11,NonCasual,29
RPG S,MEX,Digital,Standard,PS4,2012,10,12,NonCasual,26
RPG S,MEX,Digital,Standard,PS4,2012,10,13,NonCasual,25
RPG S,MEX,Digital,Standard,PS4,2012,10,14,NonCasual,22
RPG S,MEX,Digital,Standard,PS4,2012,10,15,NonCasual,22
RPG S,MEX,Digital,Standard,PS4,2012,10,16,NonCasual,18
RPG S,MEX,Digital,Standard,PS4,2012,10,17,NonCasual,18
RPG S,MEX,Digital,Standard,PS4,2012,10,18,NonCasual,14
RPG S,MEX,Digital,Standard,PS4,2012,10,19,NonCasual,12
RPG S,MEX,Digital,Standard,PS4,2012,10,20,NonCasual,7
RPG S,MEX,Digital,Standard,PS4,2012,10,21,NonCasual,6
RPG S,MEX,Digital,Standard,PS4,2012,10,22,NonCasual,3
RPG S,MEX,Digital,Standard,XBOX ONE,2012,10,0,NonCasual,102
RPG S,MEX,Digital,Standard,XBOX ONE,2012,10,1,NonCasual,53
RPG S,MEX,Digital,Standard,PC,2012,11,0,NonCasual,65
RPG S,MEX,Digital,Standard,PC,2012,11,1,NonCasual,46
RPG S,MEX,Digital,Standard,PC,2012,11,2,NonCasual,36
RPG S,MEX,Digital,Standard,PC,2012,11,4,NonCasual,26
RPG S,MEX,Digital,Standard,PC,2012,11,5,NonCasual,22
RPG S,MEX,Digital,Standard,PC,2012,11,6,NonCasual,21
RPG S,MEX,Digital,Standard,PC,2012,11,7,NonCasual,19
RPG S,MEX,Digital,Standard,PC,2012,11,8,NonCasual,19
RPG S,MEX,Digital,Standard,PC,2012,11,9,NonCasual,18
RPG S,MEX,Digital,Standard,PC,2012,11,10,NonCasual,17
RPG S,MEX,Digital,Standard,PC,2012,11,11,NonCasual,15
RPG S,MEX,Digital,Standard,PC,2012,11,12,NonCasual,13
RPG S,MEX,Digital,Standard,PC,2012,11,13,NonCasual,13
RPG S,MEX,Digital,Standard,PC,2012,11,14,NonCasual,10
RPG S,MEX,Digital,Standard,PC,2012,11,15,NonCasual,10
RPG S,MEX,Digital,Standard,PC,2012,11,16,NonCasual,9
RPG S,MEX,Digital,Standard,PC,2012,11,17,NonCasual,8
RPG S,MEX,Digital,Standard,PC,2012,11,18,NonCasual,6
RPG S,MEX,Digital,Standard,PC,2012,11,19,NonCasual,8
RPG S,MEX,Digital,Standard,PC,2012,11,20,NonCasual,4
RPG S,MEX,Digital,Standard,PC,2012,11,21,NonCasual,4
RPG S,MEX,Digital,Standard,PC,2012,11,22,NonCasual,3
RPG S,MEX,Digital,Standard,PC,2012,11,23,NonCasual,1
RPG S,MEX,Digital,Standard,PC,2012,11,24,NonCasual,1
RPG S,MEX,Digital,Standard,PC,2012,11,25,NonCasual,1
RPG S,MEX,Retail,Gold,PS4,2012,10,0,NonCasual,1082
RPG S,MEX,Retail,Gold,PS4,2012,10,1,NonCasual,1082
RPG S,MEX,Retail,Gold,PS4,2012,10,2,NonCasual,1082
RPG S,MEX,Retail,Gold,PS4,2012,10,3,NonCasual,949
RPG S,MEX,Retail,Gold,PS4,2012,10,4,NonCasual,949
RPG S,MEX,Retail,Gold,XBOX ONE,2012,10,0,NonCasual,1640
RPG S,MEX,Retail,Gold,XBOX ONE,2012,10,1,NonCasual,1640
RPG S,MEX,Retail,Gold,XBOX ONE,2012,10,2,NonCasual,1640
RPG S,MEX,Retail,Gold,XBOX ONE,2012,10,3,NonCasual,1447
RPG S,MEX,Retail,Gold,XBOX ONE,2012,10,4,NonCasual,1447
RPG S,MEX,Retail,Standard,PS4,2012,10,0,NonCasual,1343
RPG S,MEX,Retail,Standard,PS4,2012,10,1,NonCasual,1343
RPG S,MEX,Retail,Standard,PS4,2012,10,2,NonCasual,1343
RPG S,MEX,Retail,Standard,PS4,2012,10,3,NonCasual,1161
RPG S,MEX,Retail,Standard,PS4,2012,10,4,NonCasual,1161
RPG S,MEX,Retail,Standard,XBOX ONE,2012,10,0,NonCasual,1779
RPG S,MEX,Retail,Standard,XBOX ONE,2012,10,1,NonCasual,1779
RPG S,MEX,Retail,Standard,XBOX ONE,2012,10,2,NonCasual,1779
RPG S,MEX,Retail,Standard,XBOX ONE,2012,10,3,NonCasual,1564
RPG S,MEX,Retail,Standard,XBOX ONE,2012,10,4,NonCasual,1564
RPG S,ROSA,Digital,Gold,PS4,2012,10,0,NonCasual,123
RPG S,ROSA,Digital,Gold,PS4,2012,10,1,NonCasual,87
RPG S,ROSA,Digital,Gold,PS4,2012,10,2,NonCasual,69
RPG S,ROSA,Digital,Gold,PS4,2012,10,3,NonCasual,58
RPG S,ROSA,Digital,Gold,PS4,2012,10,4,NonCasual,46
RPG S,ROSA,Digital,Gold,PS4,2012,10,5,NonCasual,42
RPG S,ROSA,Digital,Gold,PS4,2012,10,6,NonCasual,40
RPG S,ROSA,Digital,Gold,PS4,2012,10,7,NonCasual,37
RPG S,ROSA,Digital,Gold,PS4,2012,10,8,NonCasual,36
RPG S,ROSA,Digital,Gold,PS4,2012,10,9,NonCasual,34
RPG S,ROSA,Digital,Gold,PS4,2012,10,10,NonCasual,33
RPG S,ROSA,Digital,Gold,PS4,2012,10,11,NonCasual,26
RPG S,ROSA,Digital,Gold,PS4,2012,10,12,NonCasual,22
RPG S,ROSA,Digital,Gold,PS4,2012,10,13,NonCasual,19
RPG S,ROSA,Digital,Gold,PS4,2012,10,14,NonCasual,15
RPG S,ROSA,Digital,Gold,PS4,2012,10,15,NonCasual,13
RPG S,ROSA,Digital,Gold,PS4,2012,10,16,NonCasual,12
RPG S,ROSA,Digital,Gold,PS4,2012,10,17,NonCasual,11
RPG S,ROSA,Digital,Gold,PS4,2012,10,18,NonCasual,9
RPG S,ROSA,Digital,Gold,PS4,2012,10,19,NonCasual,7
RPG S,ROSA,Digital,Gold,PS4,2012,10,20,NonCasual,6
RPG S,ROSA,Digital,Gold,PS4,2012,10,21,NonCasual,4
RPG S,ROSA,Digital,Gold,PS4,2012,10,22,NonCasual,1
